# Equilibria for a 3:2 - 3:2 - 3:2 resonant chain between planets Trappist-1b,c,d,e.
# a_{eq,b}		e_{eq,b}		a_{eq,c}		e_{eq,c}		a_{eq,d}		e_{eq,d}		a_{eq,e}		e_{eq,e}
  0.011979809986696876	0.029111826796233916	0.015710084258285437	0.038580919657749305	0.020609672695920015	0.027662664019737576	0.027053448888565427	0.004130561253151181
  0.011979562538689049	0.028384853173665698	0.015710070001559388	0.037617895898327085	0.02061026629696177	0.026971490723419842	0.027055439067805512	0.0040272364682600835
  0.01197924242203438	0.027496593680111515	0.01571005151942031	0.03644115513275953	0.020611034207761898	0.026126979782999923	0.027058014094981698	0.0039009966100787205
  0.011978887477949824	0.026574534775304033	0.015710030975618523	0.03521956884576832	0.020611885645156373	0.025250340427883645	0.027060869785506845	0.0037699627391040067
  0.011978505113866781	0.025648054800540297	0.015710008784893436	0.03399205682418158	0.020612802834962633	0.024369504037051987	0.027063946683611735	0.0036383100873990997
  0.011978095537632374	0.024724755676617225	0.015709984945991462	0.03276869324021148	0.020613785273569073	0.02349169781318782	0.02706724325046524	0.00350711857336359
  0.01197765703906473	0.023807246175907047	0.015709959344691823	0.03155293799577545	0.020614837057566913	0.02261940168650382	0.027070773398319856	0.003376758416222516
  0.011977187263128243	0.022897003439525814	0.015709931826632016	0.030346752022828927	0.020615963829335636	0.02175401967434903	0.02707455625591383	0.0032474389820233607
  0.011976683542018274	0.021995323367378514	0.01570990221595812	0.029151856336189042	0.020617171980218466	0.020896783462336085	0.027078613502437596	0.0031193438530616293
  0.011976142999500866	0.02110357703134892	0.015709870320808027	0.027970071756896014	0.020618468400014033	0.020048996185521698	0.027082968533673542	0.002992667264643826
  0.011975562605445963	0.020223289701450257	0.01570983593589003	0.026803423632357267	0.02061986034593262	0.019212107559713313	0.027087646029078923	0.0028676253323734204
  0.011974939229893101	0.01935616856212838	0.015709798845032662	0.025654178573124208	0.02062135531267006	0.018387740230986004	0.02709267152265368	0.002744459988568317
  0.011974269713288972	0.018504110190888004	0.015709758824715103	0.024524854368329425	0.020622960863702126	0.017577696885236277	0.027098070843259648	0.00262344004405882
  0.011973550960421825	0.017669194360404258	0.01570971564908242	0.02341821176828427	0.020624684405773655	0.016783954356136912	0.027103869363159668	0.0025048603082688057
  0.011972780062174223	0.016853664229191198	0.01570966909677756	0.022337228216851718	0.020626532896731997	0.016008644793796923	0.02711009102067771	0.0023890387774083578
  0.011971954446797477	0.016059891688356302	0.015709618959807603	0.021285051896861706	0.020628512482663956	0.01525402272249592	0.027116757102081543	0.0022763117161060335
  0.011971072059692733	0.01529032727052522	0.01570956505452513	0.020264935299598195	0.020630628066825942	0.014522417423328117	0.02712388478944935	0.00216702654839332
  0.011970131567451204	0.014547435669184013	0.0157095072346303	0.019280149707411248	0.0206328828206163	0.013816171638031019	0.027131485507163104	0.0020615327069848635
  0.011969132578424349	0.013833620100236414	0.015709445405893294	0.018333884874376153	0.020635277655190676	0.013137569666550863	0.027139563127729686	0.001960170899641005
  0.011968075868897973	0.013151140985481301	0.015709379542085684	0.017429141171682854	0.020637810679981966	0.012488760067350252	0.02714811212360416	0.0018632615703808072
