# t [t_{circ,b}]	a	e	mean_anomaly	varpi	mass/M_star
6.55207e+03	2.07557e-02	1.02419e-03	4.60567	5.90915	4.53990e-05
6.57211e+03	2.07559e-02	1.07290e-03	1.36000	4.96553	4.53990e-05
6.59214e+03	2.07526e-02	1.05289e-03	0.33176	0.12855	4.53990e-05
6.61218e+03	2.07542e-02	1.17500e-03	5.78753	5.87490	4.53990e-05
6.63222e+03	2.07511e-02	9.22363e-04	5.29758	3.27596	4.53990e-05
6.65226e+03	2.07512e-02	1.08924e-03	6.10519	3.95683	4.53990e-05
6.67229e+03	2.07472e-02	9.24156e-04	1.42184	2.05339	4.53990e-05
6.69233e+03	2.07445e-02	1.06569e-03	3.52456	4.20114	4.53990e-05
6.71237e+03	2.07500e-02	1.10232e-03	0.04371	3.85130	4.53990e-05
6.73240e+03	2.07432e-02	1.11945e-03	3.30839	1.25832	4.53990e-05
6.75244e+03	2.07461e-02	9.81631e-04	1.00703	2.47854	4.53990e-05
6.77248e+03	2.07456e-02	9.83110e-04	5.27976	1.59048	4.53990e-05
6.79251e+03	2.07426e-02	9.72411e-04	3.78929	4.71054	4.53990e-05
6.81255e+03	2.07430e-02	1.05024e-03	3.15301	5.11454	4.53990e-05
6.83259e+03	2.07445e-02	8.59184e-04	2.52772	3.70487	4.53990e-05
6.85262e+03	2.07403e-02	1.04796e-03	2.64606	6.07044	4.53990e-05
6.87266e+03	2.07408e-02	1.03585e-03	3.01085	0.02277	4.53990e-05
6.89270e+03	2.07437e-02	1.03648e-03	4.05464	4.06799	4.53990e-05
6.91273e+03	2.07471e-02	1.08182e-03	4.95395	0.10819	4.53990e-05
6.93277e+03	2.07430e-02	1.04896e-03	5.60567	0.83589	4.53990e-05
6.95281e+03	2.07460e-02	1.17666e-03	0.80618	5.20263	4.53990e-05
6.97285e+03	2.07376e-02	1.05655e-03	2.94972	0.73623	4.53990e-05
6.99288e+03	2.07391e-02	1.05940e-03	4.49656	1.33585	4.53990e-05
7.01292e+03	2.07403e-02	8.84633e-04	0.81794	5.25935	4.53990e-05
7.03296e+03	2.07367e-02	9.67766e-04	3.22410	1.27598	4.53990e-05
7.05299e+03	2.07415e-02	1.30523e-03	0.02499	1.14228	4.53990e-05
7.07303e+03	2.07348e-02	1.00391e-03	3.80127	4.82522	4.53990e-05
7.09307e+03	2.07337e-02	1.03502e-03	2.93076	1.91266	4.53990e-05
7.11310e+03	2.07404e-02	1.12302e-03	6.17150	2.87766	4.53990e-05
7.13314e+03	2.07335e-02	9.67116e-04	1.93047	3.39145	4.53990e-05
7.15318e+03	2.07394e-02	1.07541e-03	4.90682	0.96065	4.53990e-05
7.17321e+03	2.07364e-02	1.06035e-03	0.23998	4.35554	4.53990e-05
7.19325e+03	2.07345e-02	9.26320e-04	2.50864	5.01320	4.53990e-05
7.21329e+03	2.07386e-02	1.07540e-03	4.82788	3.87147	4.53990e-05
7.23333e+03	2.07380e-02	1.02516e-03	6.06561	1.65943	4.53990e-05
7.25336e+03	2.07374e-02	1.08855e-03	0.72696	4.25245	4.53990e-05
7.27340e+03	2.07295e-02	9.81918e-04	2.17773	4.15550	4.53990e-05
7.29344e+03	2.07288e-02	9.94770e-04	2.57621	3.25618	4.53990e-05
7.31347e+03	2.07317e-02	9.70387e-04	2.57216	0.66279	4.53990e-05
7.33351e+03	2.07350e-02	1.06314e-03	1.45225	3.59322	4.53990e-05
7.35355e+03	2.07299e-02	8.90454e-04	1.60573	3.13957	4.53990e-05
7.37358e+03	2.07330e-02	1.10414e-03	6.13709	2.65896	4.53990e-05
7.39362e+03	2.07274e-02	1.03055e-03	4.06525	0.33424	4.53990e-05
7.41366e+03	2.07282e-02	9.54091e-04	1.29424	3.17088	4.53990e-05
7.43369e+03	2.07266e-02	9.54477e-04	4.25651	4.32808	4.53990e-05
7.45373e+03	2.07308e-02	9.40780e-04	0.62191	3.91088	4.53990e-05
7.47377e+03	2.07250e-02	9.87337e-04	2.40452	2.19807	4.53990e-05
7.49380e+03	2.07246e-02	9.33377e-04	3.01686	5.92813	4.53990e-05
7.51384e+03	2.07247e-02	9.22215e-04	3.41751	1.54879	4.53990e-05
7.53388e+03	2.07224e-02	1.02575e-03	2.82236	2.33753	4.53990e-05
7.55392e+03	2.07259e-02	9.19556e-04	1.33690	2.02185	4.53990e-05
7.57395e+03	2.07262e-02	8.80012e-04	5.18273	0.46926	4.53990e-05
7.59399e+03	2.07219e-02	9.72858e-04	1.98499	3.97696	4.53990e-05
7.61403e+03	2.07225e-02	1.00562e-03	4.24669	6.14879	4.53990e-05
7.63406e+03	2.07276e-02	1.14882e-03	5.94791	0.55127	4.53990e-05
7.65410e+03	2.07282e-02	9.92554e-04	6.18717	0.59184	4.53990e-05
7.67414e+03	2.07227e-02	9.53682e-04	5.26238	5.90405	4.53990e-05
7.69417e+03	2.07188e-02	1.01986e-03	3.52398	3.72132	4.53990e-05
7.71421e+03	2.07261e-02	1.11930e-03	0.76740	0.34213	4.53990e-05
7.73425e+03	2.07175e-02	1.03223e-03	3.43791	2.07216	4.53990e-05
7.75429e+03	2.07205e-02	9.61275e-04	4.90651	2.85599	4.53990e-05
7.77432e+03	2.07251e-02	1.00287e-03	5.94339	1.94930	4.53990e-05
7.79436e+03	2.07245e-02	1.10410e-03	5.47530	0.48596	4.53990e-05
7.81440e+03	2.07169e-02	1.02799e-03	3.52054	4.58038	4.53990e-05
7.83443e+03	2.07199e-02	9.77030e-04	0.61129	1.23067	4.53990e-05
7.85447e+03	2.07153e-02	9.73087e-04	2.61491	3.39699	4.53990e-05
7.87451e+03	2.07194e-02	8.19220e-04	4.00784	3.89966	4.53990e-05
7.89454e+03	2.07151e-02	9.44210e-04	2.90915	4.82129	4.53990e-05
7.91458e+03	2.07160e-02	8.83175e-04	1.39719	3.95018	4.53990e-05
7.93462e+03	2.07213e-02	1.03729e-03	5.07827	1.91177	4.53990e-05
7.95465e+03	2.07185e-02	1.05115e-03	0.13440	0.17431	4.53990e-05
7.97469e+03	2.07206e-02	9.76948e-04	0.14441	3.71935	4.53990e-05
7.99473e+03	2.07161e-02	9.80503e-04	5.51674	5.95344	4.53990e-05
8.01476e+03	2.07132e-02	8.44731e-04	2.84288	1.60962	4.53990e-05
8.03480e+03	2.07136e-02	9.67026e-04	4.88136	2.80158	4.53990e-05
8.05484e+03	2.07171e-02	9.16714e-04	5.78869	2.86484	4.53990e-05
8.07488e+03	2.07177e-02	1.09664e-03	5.40665	2.11376	4.53990e-05
8.09491e+03	2.07148e-02	9.34799e-04	2.22218	1.84943	4.53990e-05
8.11495e+03	2.07170e-02	1.06569e-03	5.30542	5.64671	4.53990e-05
8.13499e+03	2.07118e-02	9.68267e-04	5.22333	4.11997	4.53990e-05
8.15502e+03	2.07093e-02	9.91049e-04	4.11985	1.36607	4.53990e-05
8.17506e+03	2.07161e-02	1.05957e-03	1.29464	4.32252	4.53990e-05
8.19510e+03	2.07070e-02	9.87844e-04	3.57787	6.18467	4.53990e-05
8.21513e+03	2.07066e-02	1.01563e-03	3.37483	2.08336	4.53990e-05
8.23517e+03	2.07144e-02	9.87896e-04	1.49272	3.57194	4.53990e-05
8.25521e+03	2.07089e-02	8.50871e-04	4.72738	3.92149	4.53990e-05
8.27524e+03	2.07099e-02	9.42596e-04	5.85936	4.20240	4.53990e-05
8.29528e+03	2.07130e-02	1.07167e-03	5.24463	3.91780	4.53990e-05
8.31532e+03	2.07101e-02	9.17877e-04	1.87606	4.07224	4.53990e-05
8.33536e+03	2.07114e-02	8.51896e-04	4.68320	1.99096	4.53990e-05
8.35539e+03	2.07037e-02	9.71592e-04	3.73802	1.42133	4.53990e-05
8.37543e+03	2.07039e-02	8.92217e-04	1.96348	5.74467	4.53990e-05
8.39547e+03	2.07041e-02	9.61476e-04	4.09092	3.75327	4.53990e-05
8.41550e+03	2.07101e-02	1.06521e-03	5.29628	0.38431	4.53990e-05
8.43554e+03	2.07027e-02	8.89191e-04	3.08042	4.39675	4.53990e-05
8.45558e+03	2.07090e-02	1.12135e-03	5.88937	1.09598	4.53990e-05
8.47561e+03	2.07059e-02	9.79897e-04	5.81971	4.63698	4.53990e-05
8.49565e+03	2.07020e-02	8.77024e-04	4.24361	0.97020	4.53990e-05
8.51569e+03	2.07082e-02	9.66780e-04	0.73706	3.21662	4.53990e-05
8.53572e+03	2.07016e-02	8.54164e-04	1.69987	4.92677	4.53990e-05
8.55576e+03	2.07069e-02	9.54804e-04	6.02257	0.94294	4.53990e-05
8.57580e+03	2.06994e-02	9.20185e-04	2.05464	2.90911	4.53990e-05
8.59583e+03	2.07053e-02	9.48480e-04	1.83353	4.97093	4.53990e-05
8.61587e+03	2.07056e-02	9.48071e-04	0.10067	6.21947	4.53990e-05
8.63591e+03	2.07041e-02	9.78201e-04	1.72301	1.71464	4.53990e-05
8.65595e+03	2.06979e-02	8.64169e-04	1.75940	2.72006	4.53990e-05
8.67598e+03	2.07048e-02	9.60122e-04	5.58197	3.88280	4.53990e-05
8.69602e+03	2.07026e-02	9.35809e-04	0.52493	5.17846	4.53990e-05
8.71606e+03	2.07009e-02	8.58765e-04	5.51112	0.32501	4.53990e-05
8.73609e+03	2.06952e-02	9.02773e-04	2.38415	1.15003	4.53990e-05
8.75613e+03	2.06951e-02	1.02468e-03	2.76593	2.39684	4.53990e-05
8.77617e+03	2.07021e-02	9.48498e-04	0.42006	4.01886	4.53990e-05
8.79621e+03	2.06941e-02	1.01575e-03	2.60068	4.91125	4.53990e-05
8.81624e+03	2.06942e-02	9.10157e-04	2.00063	6.21180	4.53990e-05
8.83628e+03	2.06962e-02	8.29901e-04	4.87799	1.55263	4.53990e-05
8.85631e+03	2.07003e-02	9.49587e-04	6.21981	2.25459	4.53990e-05
8.87635e+03	2.06995e-02	8.79554e-04	4.64527	3.52478	4.53990e-05
8.89639e+03	2.06974e-02	9.82819e-04	6.16974	5.50468	4.53990e-05
8.91643e+03	2.06942e-02	9.12992e-04	5.26803	1.22825	4.53990e-05
8.93646e+03	2.06914e-02	9.31150e-04	1.92977	3.21300	4.53990e-05
8.95650e+03	2.06905e-02	9.50796e-04	2.44158	5.13389	4.53990e-05
8.97654e+03	2.06952e-02	9.32122e-04	6.12067	1.49239	4.53990e-05
8.99657e+03	2.06916e-02	9.32189e-04	1.54736	3.56596	4.53990e-05
9.01661e+03	2.06953e-02	1.04237e-03	0.13576	0.03199	4.53990e-05
9.03665e+03	2.06906e-02	8.37274e-04	1.79796	3.35990	4.53990e-05
9.05668e+03	2.06950e-02	1.06246e-03	0.07211	1.31782	4.53990e-05
9.07672e+03	2.06875e-02	9.48032e-04	2.94824	4.82236	4.53990e-05
9.09676e+03	2.06879e-02	9.90136e-04	2.50327	2.83831	4.53990e-05
9.11680e+03	2.06901e-02	9.24544e-04	5.28419	1.43838	4.53990e-05
9.13683e+03	2.06932e-02	1.03819e-03	5.88335	6.05478	4.53990e-05
9.15687e+03	2.06872e-02	9.24520e-04	3.02757	5.30337	4.53990e-05
9.17690e+03	2.06912e-02	9.42947e-04	4.47441	4.07826	4.53990e-05
9.19694e+03	2.06858e-02	8.65618e-04	1.94507	4.26201	4.53990e-05
9.21698e+03	2.06858e-02	8.24443e-04	3.41571	4.23137	4.53990e-05
9.23702e+03	2.06923e-02	9.76813e-04	1.30556	5.28611	4.53990e-05
9.25705e+03	2.06869e-02	8.97699e-04	3.69176	5.58056	4.53990e-05
9.27709e+03	2.06844e-02	9.55001e-04	2.51628	0.66502	4.53990e-05
9.29713e+03	2.06906e-02	1.00469e-03	5.09291	1.98331	4.53990e-05
9.31716e+03	2.06862e-02	7.68874e-04	3.78504	4.67077	4.53990e-05
9.33720e+03	2.06887e-02	1.04787e-03	0.03061	1.01593	4.53990e-05
9.35724e+03	2.06849e-02	9.16247e-04	5.11679	4.78726	4.53990e-05
9.37728e+03	2.06827e-02	8.90374e-04	1.67880	2.02977	4.53990e-05
9.39731e+03	2.06836e-02	8.73053e-04	1.14430	0.04794	4.53990e-05
9.41735e+03	2.06808e-02	1.00250e-03	3.51647	5.16466	4.53990e-05
9.43739e+03	2.06809e-02	8.38656e-04	3.19519	4.19076	4.53990e-05
9.45742e+03	2.06836e-02	9.32416e-04	5.44739	4.32260	4.53990e-05
9.47746e+03	2.06827e-02	8.02305e-04	4.93261	4.68722	4.53990e-05
9.49750e+03	2.06872e-02	9.74398e-04	1.00645	5.85141	4.53990e-05
9.51753e+03	2.06835e-02	8.71192e-04	0.83609	0.69669	4.53990e-05
9.53757e+03	2.06790e-02	8.52093e-04	2.84856	3.39051	4.53990e-05
9.55761e+03	2.06849e-02	9.58913e-04	1.61405	0.41255	4.53990e-05
9.57764e+03	2.06843e-02	8.05897e-04	4.64684	3.18670	4.53990e-05
9.59768e+03	2.06764e-02	9.46044e-04	3.10160	1.62159	4.53990e-05
9.61772e+03	2.06839e-02	1.05811e-03	5.25932	0.04859	4.53990e-05
9.63775e+03	2.06768e-02	8.34909e-04	3.29217	0.04441	4.53990e-05
9.65779e+03	2.06832e-02	8.56534e-04	4.91774	0.08227	4.53990e-05
9.67783e+03	2.06756e-02	9.84623e-04	2.58950	1.50351	4.53990e-05
9.69787e+03	2.06759e-02	8.22163e-04	3.27973	3.50388	4.53990e-05
9.71790e+03	2.06821e-02	9.65594e-04	0.02086	0.47846	4.53990e-05
9.73794e+03	2.06815e-02	9.57530e-04	6.22101	4.26306	4.53990e-05
9.75798e+03	2.06756e-02	8.32867e-04	2.52312	2.71241	4.53990e-05
9.77801e+03	2.06737e-02	9.50455e-04	2.22378	1.46108	4.53990e-05
9.79805e+03	2.06790e-02	7.88307e-04	4.49653	1.24310	4.53990e-05
9.81809e+03	2.06760e-02	7.83259e-04	2.34032	2.81238	4.53990e-05
9.83812e+03	2.06771e-02	9.22247e-04	4.49112	3.75978	4.53990e-05
9.85816e+03	2.06729e-02	8.17576e-04	1.94110	0.43237	4.53990e-05
9.87820e+03	2.06771e-02	9.08703e-04	1.60708	4.84781	4.53990e-05
9.89823e+03	2.06731e-02	8.55828e-04	5.27029	2.56942	4.53990e-05
9.91827e+03	2.06721e-02	8.95706e-04	4.75607	1.81168	4.53990e-05
9.93831e+03	2.06771e-02	1.07606e-03	0.47839	2.20049	4.53990e-05
9.95835e+03	2.06759e-02	1.01088e-03	5.87435	2.77293	4.53990e-05
9.97838e+03	2.06756e-02	1.02034e-03	0.40910	5.29958	4.53990e-05
9.99842e+03	2.06691e-02	8.43617e-04	4.00389	2.33749	4.53990e-05
1.00185e+04	2.06685e-02	8.42884e-04	4.27611	0.02194	4.53990e-05
1.00385e+04	2.06743e-02	9.84621e-04	0.44806	5.45143	4.53990e-05
1.00585e+04	2.06735e-02	1.01768e-03	6.09644	4.95796	4.53990e-05
1.00786e+04	2.06748e-02	9.15875e-04	0.66015	0.28870	4.53990e-05
1.00986e+04	2.06686e-02	8.84083e-04	4.80486	2.23570	4.53990e-05
1.01186e+04	2.06693e-02	7.77541e-04	4.94966	5.44027	4.53990e-05
1.01387e+04	2.06738e-02	8.88606e-04	1.15861	3.64149	4.53990e-05
1.01587e+04	2.06708e-02	8.31225e-04	0.65672	2.09558	4.53990e-05
1.01788e+04	2.06721e-02	9.96637e-04	1.13262	3.15164	4.53990e-05
1.01988e+04	2.06670e-02	8.14487e-04	5.27829	4.15832	4.53990e-05
1.02188e+04	2.06662e-02	8.93020e-04	4.80049	0.74813	4.53990e-05
1.02389e+04	2.06707e-02	1.02571e-03	0.49703	4.76975	4.53990e-05
1.02589e+04	2.06702e-02	9.88574e-04	5.71936	2.77809	4.53990e-05
1.02789e+04	2.06675e-02	9.25127e-04	6.00221	2.98656	4.53990e-05
1.02990e+04	2.06616e-02	9.32951e-04	2.87512	3.90993	4.53990e-05
1.03190e+04	2.06627e-02	8.74679e-04	2.16727	5.92511	4.53990e-05
1.03390e+04	2.06609e-02	9.58120e-04	3.26463	3.46290	4.53990e-05
1.03591e+04	2.06688e-02	8.89961e-04	0.14215	2.44923	4.53990e-05
1.03791e+04	2.06666e-02	9.76334e-04	6.21133	2.05267	4.53990e-05
1.03992e+04	2.06684e-02	8.84111e-04	1.20705	3.71821	4.53990e-05
1.04192e+04	2.06636e-02	8.70881e-04	5.60159	5.74694	4.53990e-05
1.04392e+04	2.06616e-02	8.51111e-04	5.00831	3.61848	4.53990e-05
1.04593e+04	2.06662e-02	8.70068e-04	6.07689	3.26225	4.53990e-05
1.04793e+04	2.06611e-02	8.26983e-04	3.43723	3.87836	4.53990e-05
1.04993e+04	2.06581e-02	8.80434e-04	2.52412	0.04394	4.53990e-05
1.05194e+04	2.06638e-02	8.03989e-04	4.38822	3.15061	4.53990e-05
1.05394e+04	2.06650e-02	1.00127e-03	0.87386	2.60852	4.53990e-05
1.05595e+04	2.06642e-02	9.81987e-04	0.58203	2.32106	4.53990e-05
1.05795e+04	2.06630e-02	8.80187e-04	1.61225	4.23295	4.53990e-05
1.05995e+04	2.06646e-02	9.58449e-04	5.94111	0.12603	4.53990e-05
1.06196e+04	2.06583e-02	7.75651e-04	4.69654	5.01302	4.53990e-05
1.06396e+04	2.06600e-02	8.63421e-04	0.31703	3.97865	4.53990e-05
1.06596e+04	2.06590e-02	8.16997e-04	4.11805	4.51077	4.53990e-05
1.06797e+04	2.06584e-02	8.45642e-04	2.46548	1.43252	4.53990e-05
1.06997e+04	2.06589e-02	8.48931e-04	4.01530	4.97439	4.53990e-05
1.07197e+04	2.06579e-02	8.95214e-04	0.69985	4.20449	4.53990e-05
1.07398e+04	2.06587e-02	8.38817e-04	5.48458	5.12529	4.53990e-05
1.07598e+04	2.06582e-02	9.22301e-04	0.35101	0.56432	4.53990e-05
1.07799e+04	2.06578e-02	8.40345e-04	2.21423	5.07058	4.53990e-05
1.07999e+04	2.06593e-02	9.96176e-04	0.54789	4.02644	4.53990e-05
1.08199e+04	2.06600e-02	8.92634e-04	0.68949	4.55635	4.53990e-05
1.08400e+04	2.06530e-02	8.59149e-04	3.01094	0.13817	4.53990e-05
1.08600e+04	2.06551e-02	8.29946e-04	0.57212	3.93013	4.53990e-05
1.08800e+04	2.06556e-02	9.09657e-04	5.88088	3.40960	4.53990e-05
1.09001e+04	2.06527e-02	8.60319e-04	1.43120	3.53688	4.53990e-05
1.09201e+04	2.06577e-02	8.35576e-04	4.86362	5.46753	4.53990e-05
1.09402e+04	2.06517e-02	7.78613e-04	2.75815	3.90457	4.53990e-05
1.09602e+04	2.06499e-02	8.20080e-04	3.26981	3.09381	4.53990e-05
1.09802e+04	2.06570e-02	9.11054e-04	5.71272	3.75334	4.53990e-05
1.10003e+04	2.06485e-02	9.69013e-04	3.01405	0.47383	4.53990e-05
1.10203e+04	2.06544e-02	8.81962e-04	1.56271	5.65360	4.53990e-05
1.10403e+04	2.06471e-02	8.87971e-04	3.09158	5.01293	4.53990e-05
1.10604e+04	2.06531e-02	9.36943e-04	6.21269	6.11338	4.53990e-05
1.10804e+04	2.06535e-02	8.97595e-04	4.79664	2.65109	4.53990e-05
1.11004e+04	2.06523e-02	8.66962e-04	4.30935	1.73219	4.53990e-05
1.11205e+04	2.06534e-02	1.01007e-03	5.71884	2.22536	4.53990e-05
1.11405e+04	2.06463e-02	9.03928e-04	2.45014	4.53452	4.53990e-05
1.11606e+04	2.06535e-02	9.35000e-04	0.34446	2.89031	4.53990e-05
1.11806e+04	2.06486e-02	8.70820e-04	0.86275	1.96373	4.53990e-05
1.12006e+04	2.06471e-02	8.26024e-04	3.58255	2.44111	4.53990e-05
1.12207e+04	2.06519e-02	9.89615e-04	0.90960	5.46316	4.53990e-05
1.12407e+04	2.06517e-02	8.95933e-04	0.33311	3.49260	4.53990e-05
1.12607e+04	2.06509e-02	8.99592e-04	1.43063	3.21765	4.53990e-05
1.12808e+04	2.06507e-02	8.93013e-04	4.85297	4.01004	4.53990e-05
1.13008e+04	2.06434e-02	9.10186e-04	2.23948	1.71424	4.53990e-05
1.13209e+04	2.06500e-02	8.38068e-04	1.14486	1.16754	4.53990e-05
1.13409e+04	2.06423e-02	9.37061e-04	2.48078	1.60507	4.53990e-05
1.13609e+04	2.06492e-02	9.49996e-04	4.93857	4.36215	4.53990e-05
1.13810e+04	2.06482e-02	8.73976e-04	1.56990	3.63528	4.53990e-05
1.14010e+04	2.06490e-02	9.34603e-04	0.60401	3.95765	4.53990e-05
1.14210e+04	2.06479e-02	1.00765e-03	0.70662	0.27292	4.53990e-05
1.14411e+04	2.06421e-02	8.36893e-04	2.72601	4.24200	4.53990e-05
1.14611e+04	2.06459e-02	9.88388e-04	0.02642	3.81133	4.53990e-05
1.14812e+04	2.06394e-02	8.30868e-04	3.77038	0.25745	4.53990e-05
1.15012e+04	2.06438e-02	8.26448e-04	4.42017	3.12628	4.53990e-05
1.15212e+04	2.06395e-02	7.81811e-04	4.55323	3.59783	4.53990e-05
1.15413e+04	2.06434e-02	7.73708e-04	0.69318	5.10533	4.53990e-05
1.15613e+04	2.06450e-02	9.20680e-04	4.75803	2.02550	4.53990e-05
1.15813e+04	2.06408e-02	8.21655e-04	2.21874	2.63233	4.53990e-05
1.16014e+04	2.06404e-02	8.23423e-04	2.19216	4.04725	4.53990e-05
1.16214e+04	2.06423e-02	8.52356e-04	4.28269	0.35205	4.53990e-05
1.16414e+04	2.06436e-02	8.51366e-04	6.26969	0.14072	4.53990e-05
1.16615e+04	2.06354e-02	8.56092e-04	3.70450	1.48886	4.53990e-05
1.16815e+04	2.06420e-02	7.33703e-04	1.75995	5.55303	4.53990e-05
1.17016e+04	2.06354e-02	8.00632e-04	2.03931	4.46506	4.53990e-05
1.17216e+04	2.06354e-02	7.98860e-04	3.31680	5.60504	4.53990e-05
1.17416e+04	2.06366e-02	8.03612e-04	5.10078	3.34410	4.53990e-05
1.17617e+04	2.06339e-02	8.51938e-04	2.69585	2.26810	4.53990e-05
1.17817e+04	2.06372e-02	8.30878e-04	0.77598	4.01093	4.53990e-05
1.18017e+04	2.06397e-02	8.16178e-04	0.36451	1.31743	4.53990e-05
1.18218e+04	2.06369e-02	7.87761e-04	1.08388	0.69619	4.53990e-05
1.18418e+04	2.06322e-02	8.78845e-04	2.38082	2.87371	4.53990e-05
1.18619e+04	2.06349e-02	8.24178e-04	5.29883	0.40755	4.53990e-05
1.18819e+04	2.06345e-02	7.81689e-04	2.67959	0.49648	4.53990e-05
1.19019e+04	2.06326e-02	8.64678e-04	1.83016	2.13489	4.53990e-05
1.19220e+04	2.06390e-02	8.92692e-04	1.03365	0.65029	4.53990e-05
1.19420e+04	2.06312e-02	8.97861e-04	2.27988	0.46956	4.53990e-05
1.19620e+04	2.06373e-02	8.37957e-04	4.62100	2.43719	4.53990e-05
1.19821e+04	2.06365e-02	9.55549e-04	0.38685	1.73871	4.53990e-05
1.20021e+04	2.06314e-02	7.88139e-04	4.54735	2.21322	4.53990e-05
1.20221e+04	2.06285e-02	8.98716e-04	3.57137	4.82570	4.53990e-05
1.20422e+04	2.06281e-02	8.54791e-04	3.43639	3.55427	4.53990e-05
1.20622e+04	2.06287e-02	8.47549e-04	3.90813	4.98169	4.53990e-05
1.20823e+04	2.06317e-02	8.39584e-04	5.69476	2.05835	4.53990e-05
1.21023e+04	2.06336e-02	8.48327e-04	1.88898	1.69388	4.53990e-05
1.21223e+04	2.06339e-02	9.93970e-04	6.12351	2.85830	4.53990e-05
1.21424e+04	2.06272e-02	7.97844e-04	3.84562	1.14694	4.53990e-05
1.21624e+04	2.06275e-02	7.24529e-04	3.25821	1.11876	4.53990e-05
1.21824e+04	2.06255e-02	8.57695e-04	3.38163	3.50801	4.53990e-05
1.22025e+04	2.06318e-02	7.06179e-04	4.41604	2.00958	4.53990e-05
1.22225e+04	2.06298e-02	8.65116e-04	5.84467	3.34896	4.53990e-05
1.22426e+04	2.06258e-02	8.86257e-04	2.26025	0.37485	4.53990e-05
1.22626e+04	2.06312e-02	9.69922e-04	5.95555	5.94682	4.53990e-05
1.22826e+04	2.06271e-02	7.32481e-04	3.71733	1.80146	4.53990e-05
1.23027e+04	2.06297e-02	7.00938e-04	1.89536	0.46530	4.53990e-05
1.23227e+04	2.06308e-02	8.13016e-04	1.49307	0.97475	4.53990e-05
1.23427e+04	2.06292e-02	8.77188e-04	1.62039	4.16291	4.53990e-05
1.23628e+04	2.06248e-02	7.87761e-04	3.76544	2.28874	4.53990e-05
1.23828e+04	2.06295e-02	9.72515e-04	5.71481	3.81339	4.53990e-05
1.24028e+04	2.06238e-02	7.90510e-04	1.88253	1.72651	4.53990e-05
1.24229e+04	2.06233e-02	8.46632e-04	4.57462	2.69731	4.53990e-05
1.24429e+04	2.06250e-02	8.03441e-04	2.16060	5.61465	4.53990e-05
1.24630e+04	2.06233e-02	7.84084e-04	1.12859	4.15843	4.53990e-05
1.24830e+04	2.06266e-02	9.18315e-04	0.03771	5.89279	4.53990e-05
1.25030e+04	2.06255e-02	8.65013e-04	0.03589	3.49414	4.53990e-05
1.25231e+04	2.06263e-02	9.37705e-04	0.15248	4.18185	4.53990e-05
1.25431e+04	2.06212e-02	8.36188e-04	1.75159	0.29703	4.53990e-05
1.25631e+04	2.06213e-02	7.16494e-04	3.54456	5.71337	4.53990e-05
1.25832e+04	2.06241e-02	7.98362e-04	5.56753	1.49388	4.53990e-05
1.26032e+04	2.06181e-02	8.70743e-04	2.49112	5.56741	4.53990e-05
1.26233e+04	2.06238e-02	9.40503e-04	0.17416	5.82130	4.53990e-05
1.26433e+04	2.06244e-02	8.05259e-04	4.49737	2.59165	4.53990e-05
1.26633e+04	2.06215e-02	7.91967e-04	2.33999	2.76384	4.53990e-05
1.26834e+04	2.06249e-02	8.49933e-04	1.17965	5.10682	4.53990e-05
1.27034e+04	2.06243e-02	9.52606e-04	0.97937	3.34384	4.53990e-05
1.27234e+04	2.06240e-02	9.16237e-04	1.00426	4.62935	4.53990e-05
1.27435e+04	2.06220e-02	7.52119e-04	1.83797	1.88419	4.53990e-05
1.27635e+04	2.06175e-02	8.02607e-04	3.44661	1.65380	4.53990e-05
1.27836e+04	2.06227e-02	9.46283e-04	5.51082	4.01457	4.53990e-05
1.28036e+04	2.06175e-02	8.27963e-04	1.25107	3.36720	4.53990e-05
1.28236e+04	2.06145e-02	8.06775e-04	3.61205	5.54066	4.53990e-05
1.28437e+04	2.06219e-02	8.40228e-04	0.42065	3.84718	4.53990e-05
1.28637e+04	2.06214e-02	7.75621e-04	4.84865	4.00422	4.53990e-05
1.28837e+04	2.06140e-02	8.57481e-04	2.38284	1.58147	4.53990e-05
1.29038e+04	2.06192e-02	9.49369e-04	6.22149	2.33365	4.53990e-05
1.29238e+04	2.06199e-02	9.21803e-04	5.66402	4.32966	4.53990e-05
1.29438e+04	2.06126e-02	7.76294e-04	4.19750	4.12169	4.53990e-05
1.29639e+04	2.06178e-02	7.71192e-04	4.25787	5.51870	4.53990e-05
1.29839e+04	2.06116e-02	9.19835e-04	3.47096	4.60689	4.53990e-05
1.30040e+04	2.06156e-02	7.62255e-04	4.28503	5.24056	4.53990e-05
1.30240e+04	2.06121e-02	8.50153e-04	4.26192	3.56276	4.53990e-05
1.30440e+04	2.06182e-02	9.68350e-04	5.51758	3.76903	4.53990e-05
1.30641e+04	2.06162e-02	8.81362e-04	0.14584	1.12809	4.53990e-05
1.30841e+04	2.06107e-02	7.97044e-04	1.77557	0.91946	4.53990e-05
1.31041e+04	2.06128e-02	6.56811e-04	3.74498	3.47251	4.53990e-05
1.31242e+04	2.06132e-02	8.17367e-04	5.58914	3.00964	4.53990e-05
1.31442e+04	2.06101e-02	7.53560e-04	2.10215	4.73869	4.53990e-05
1.31643e+04	2.06160e-02	9.64218e-04	5.27806	2.84639	4.53990e-05
1.31843e+04	2.06163e-02	8.39528e-04	0.91470	5.42999	4.53990e-05
