# t [t_{circ,b}]	a	e	mean_anomaly	varpi	mass/M_star
6.53203e+03	1.54204e-02	7.68255e-04	3.11517	2.66275	4.83340e-05
6.55207e+03	1.54210e-02	7.00326e-04	2.13409	2.65212	4.83340e-05
6.57211e+03	1.54195e-02	7.34584e-04	3.66540	1.94759	4.83340e-05
6.59214e+03	1.54181e-02	8.03661e-04	5.26133	3.09844	4.83340e-05
6.61218e+03	1.54169e-02	8.32775e-04	4.04225	2.54660	4.83340e-05
6.63222e+03	1.54168e-02	8.37120e-04	0.08542	0.23491	4.83340e-05
6.65226e+03	1.54157e-02	8.49173e-04	1.10664	1.06756	4.83340e-05
6.67229e+03	1.54157e-02	8.80755e-04	0.75525	4.97119	4.83340e-05
6.69233e+03	1.54154e-02	8.99100e-04	3.62034	1.14912	4.83340e-05
6.71237e+03	1.54133e-02	8.41738e-04	4.96556	0.46142	4.83340e-05
6.73240e+03	1.54139e-02	9.13574e-04	3.25518	4.50380	4.83340e-05
6.75244e+03	1.54126e-02	8.80225e-04	0.14985	5.37821	4.83340e-05
6.77248e+03	1.54118e-02	8.76624e-04	6.14102	4.97301	4.83340e-05
6.79251e+03	1.54115e-02	8.84905e-04	4.36016	1.43425	4.83340e-05
6.81255e+03	1.54161e-02	7.76305e-04	0.05952	1.93378	4.83340e-05
6.83259e+03	1.54133e-02	6.67381e-04	5.36929	0.64542	4.83340e-05
6.85262e+03	1.54092e-02	8.93637e-04	2.49655	2.83348	4.83340e-05
6.87266e+03	1.54088e-02	8.29915e-04	2.91597	3.17356	4.83340e-05
6.89270e+03	1.54100e-02	6.68895e-04	1.17688	0.93885	4.83340e-05
6.91273e+03	1.54062e-02	7.39257e-04	2.68852	3.10971	4.83340e-05
6.93277e+03	1.54051e-02	8.06893e-04	0.45573	4.17890	4.83340e-05
6.95281e+03	1.54038e-02	8.10245e-04	2.74495	2.22468	4.83340e-05
6.97285e+03	1.54047e-02	8.89782e-04	2.62115	4.01320	4.83340e-05
6.99288e+03	1.54036e-02	9.12302e-04	5.34208	4.42842	4.83340e-05
7.01292e+03	1.54023e-02	8.46898e-04	6.13862	1.84119	4.83340e-05
7.03296e+03	1.54027e-02	7.81645e-04	3.19416	4.42901	4.83340e-05
7.05299e+03	1.54001e-02	9.12182e-04	4.80297	4.12756	4.83340e-05
7.07303e+03	1.54009e-02	9.25286e-04	3.85634	1.84597	4.83340e-05
7.09307e+03	1.53988e-02	9.17595e-04	2.89080	4.98305	4.83340e-05
7.11310e+03	1.53964e-02	7.55696e-04	4.49890	5.90952	4.83340e-05
7.13314e+03	1.53970e-02	8.87282e-04	1.24793	0.21439	4.83340e-05
7.15318e+03	1.53959e-02	7.12087e-04	2.53764	3.99070	4.83340e-05
7.17321e+03	1.53948e-02	8.32319e-04	5.38417	0.88237	4.83340e-05
7.19325e+03	1.53987e-02	6.66218e-04	5.47433	1.84916	4.83340e-05
7.21329e+03	1.53939e-02	7.40086e-04	2.32875	0.69444	4.83340e-05
7.23333e+03	1.53921e-02	7.79024e-04	1.21172	4.94343	4.83340e-05
7.25336e+03	1.53912e-02	7.88808e-04	2.50573	1.36625	4.83340e-05
7.27340e+03	1.53920e-02	8.86958e-04	1.82183	0.87064	4.83340e-05
7.29344e+03	1.53914e-02	8.74224e-04	2.01364	0.26841	4.83340e-05
7.31347e+03	1.53944e-02	7.07493e-04	5.53343	3.80413	4.83340e-05
7.33351e+03	1.53896e-02	6.80189e-04	3.97187	0.49113	4.83340e-05
7.35355e+03	1.53887e-02	8.42525e-04	0.72419	0.00259	4.83340e-05
7.37358e+03	1.53870e-02	7.57073e-04	4.58954	5.58424	4.83340e-05
7.39362e+03	1.53876e-02	8.30476e-04	4.56525	3.50389	4.83340e-05
7.41366e+03	1.53865e-02	8.52312e-04	0.56184	6.08857	4.83340e-05
7.43369e+03	1.53860e-02	8.57215e-04	5.04898	1.08767	4.83340e-05
7.45373e+03	1.53844e-02	8.07775e-04	5.67681	0.63449	4.83340e-05
7.47377e+03	1.53846e-02	8.65131e-04	1.80014	5.45975	4.83340e-05
7.49380e+03	1.53892e-02	6.68269e-04	6.02124	2.85428	4.83340e-05
7.51384e+03	1.53883e-02	6.94982e-04	0.20511	4.80407	4.83340e-05
7.53388e+03	1.53828e-02	8.70026e-04	2.44682	5.60730	4.83340e-05
7.55392e+03	1.53813e-02	8.24362e-04	0.35024	5.13430	4.83340e-05
7.57395e+03	1.53804e-02	8.10930e-04	6.17775	3.71800	4.83340e-05
7.59399e+03	1.53803e-02	8.66063e-04	1.51426	0.69860	4.83340e-05
7.61403e+03	1.53793e-02	8.30329e-04	4.91791	3.00181	4.83340e-05
7.63406e+03	1.53776e-02	7.57145e-04	4.16112	3.56186	4.83340e-05
7.65410e+03	1.53767e-02	7.68513e-04	4.70128	3.51412	4.83340e-05
7.67414e+03	1.53768e-02	7.90011e-04	0.01075	2.90101	4.83340e-05
7.69417e+03	1.53768e-02	8.68362e-04	3.62816	0.66897	4.83340e-05
7.71421e+03	1.53748e-02	7.29187e-04	2.79178	3.61823	4.83340e-05
7.73425e+03	1.53756e-02	8.67649e-04	3.42553	5.33723	4.83340e-05
7.75429e+03	1.53740e-02	7.93012e-04	5.73415	6.13432	4.83340e-05
7.77432e+03	1.53726e-02	7.64629e-04	4.29557	4.88883	4.83340e-05
7.79436e+03	1.53719e-02	7.42255e-04	3.32990	3.55817	4.83340e-05
7.81440e+03	1.53728e-02	8.17033e-04	3.76462	1.42687	4.83340e-05
7.83443e+03	1.53712e-02	8.19884e-04	5.92691	4.05525	4.83340e-05
7.85447e+03	1.53712e-02	8.59622e-04	2.51982	0.11278	4.83340e-05
7.87451e+03	1.53727e-02	6.25169e-04	1.26565	0.66232	4.83340e-05
7.89454e+03	1.53750e-02	6.63199e-04	6.07074	1.61664	4.83340e-05
7.91458e+03	1.53685e-02	8.44178e-04	0.75982	0.55604	4.83340e-05
7.93462e+03	1.53673e-02	7.53675e-04	2.85273	4.91175	4.83340e-05
7.95465e+03	1.53664e-02	7.46038e-04	5.02739	3.09171	4.83340e-05
7.97469e+03	1.53654e-02	7.56961e-04	1.65152	0.80247	4.83340e-05
7.99473e+03	1.53653e-02	7.61866e-04	0.30870	3.01301	4.83340e-05
8.01476e+03	1.53702e-02	6.53116e-04	5.76896	4.83992	4.83340e-05
8.03480e+03	1.53643e-02	8.00503e-04	5.76836	6.03520	4.83340e-05
8.05484e+03	1.53630e-02	7.82350e-04	0.77323	6.16250	4.83340e-05
8.07488e+03	1.53623e-02	7.19252e-04	3.33173	5.11036	4.83340e-05
8.09491e+03	1.53649e-02	6.56659e-04	4.98825	5.05977	4.83340e-05
8.11495e+03	1.53608e-02	7.56463e-04	3.31331	2.28982	4.83340e-05
8.13499e+03	1.53608e-02	7.84639e-04	6.25052	1.10568	4.83340e-05
8.15502e+03	1.53607e-02	8.09848e-04	4.59157	4.57790	4.83340e-05
8.17506e+03	1.53592e-02	7.22500e-04	3.64532	1.26813	4.83340e-05
8.19510e+03	1.53595e-02	8.51092e-04	3.72217	3.12665	4.83340e-05
8.21513e+03	1.53588e-02	8.51052e-04	3.68816	5.10410	4.83340e-05
8.23517e+03	1.53575e-02	7.09975e-04	3.91420	0.53964	4.83340e-05
8.25521e+03	1.53569e-02	8.12113e-04	5.62571	0.78586	4.83340e-05
8.27524e+03	1.53558e-02	8.03985e-04	0.63073	1.39445	4.83340e-05
8.29528e+03	1.53547e-02	7.44396e-04	3.19564	0.57523	4.83340e-05
8.31532e+03	1.53567e-02	6.20029e-04	4.74293	0.84675	4.83340e-05
8.33536e+03	1.53546e-02	6.51805e-04	2.24359	5.00345	4.83340e-05
8.35539e+03	1.53541e-02	8.44811e-04	4.29487	4.42315	4.83340e-05
8.37543e+03	1.53531e-02	8.41477e-04	1.54757	2.41793	4.83340e-05
8.39547e+03	1.53523e-02	7.99655e-04	4.67401	0.60531	4.83340e-05
8.41550e+03	1.53507e-02	7.06385e-04	3.15270	3.38295	4.83340e-05
8.43554e+03	1.53565e-02	6.50324e-04	6.26606	1.21364	4.83340e-05
8.45558e+03	1.53491e-02	7.31642e-04	4.05127	4.11432	4.83340e-05
8.47561e+03	1.53488e-02	7.45908e-04	0.68842	1.76064	4.83340e-05
8.49565e+03	1.53490e-02	8.26882e-04	5.04088	4.00952	4.83340e-05
8.51569e+03	1.53472e-02	7.27441e-04	2.61427	0.27649	4.83340e-05
8.53572e+03	1.53477e-02	8.17238e-04	0.77386	1.84319	4.83340e-05
8.55576e+03	1.53459e-02	7.38154e-04	4.46239	3.84881	4.83340e-05
8.57580e+03	1.53463e-02	8.39571e-04	1.57769	5.93452	4.83340e-05
8.59583e+03	1.53464e-02	6.58502e-04	4.38779	1.95246	4.83340e-05
8.61587e+03	1.53438e-02	7.37888e-04	1.56484	3.31790	4.83340e-05
8.63591e+03	1.53452e-02	6.61960e-04	4.35350	4.88847	4.83340e-05
8.65595e+03	1.53438e-02	8.31284e-04	1.25859	5.65318	4.83340e-05
8.67598e+03	1.53418e-02	7.24935e-04	3.72289	0.53933	4.83340e-05
8.69602e+03	1.53414e-02	7.54901e-04	5.55245	1.88500	4.83340e-05
8.71606e+03	1.53410e-02	7.74378e-04	0.40395	3.58611	4.83340e-05
8.73609e+03	1.53414e-02	8.37265e-04	2.15645	4.14328	4.83340e-05
8.75613e+03	1.53410e-02	7.97464e-04	2.58892	5.50964	4.83340e-05
8.77617e+03	1.53387e-02	7.30403e-04	2.08618	1.10264	4.83340e-05
8.79621e+03	1.53395e-02	8.04088e-04	2.23278	1.79330	4.83340e-05
8.81624e+03	1.53384e-02	8.31334e-04	1.49422	2.95192	4.83340e-05
8.83628e+03	1.53375e-02	7.96503e-04	5.87485	4.70000	4.83340e-05
8.85631e+03	1.53359e-02	7.42285e-04	4.69022	5.21003	4.83340e-05
8.87635e+03	1.53370e-02	6.21722e-04	2.10539	0.31070	4.83340e-05
8.89639e+03	1.53348e-02	7.71518e-04	4.77956	2.05848	4.83340e-05
8.91643e+03	1.53350e-02	8.04010e-04	6.08235	4.64647	4.83340e-05
8.93646e+03	1.53347e-02	8.26698e-04	1.42528	6.21507	4.83340e-05
8.95650e+03	1.53343e-02	8.24869e-04	1.84729	2.11645	4.83340e-05
8.97654e+03	1.53323e-02	7.76364e-04	1.02270	4.97523	4.83340e-05
8.99657e+03	1.53324e-02	7.80243e-04	0.69868	0.35785	4.83340e-05
9.01661e+03	1.53308e-02	7.28550e-04	4.95382	2.99488	4.83340e-05
9.03665e+03	1.53313e-02	8.06910e-04	0.89140	0.29869	4.83340e-05
9.05668e+03	1.53295e-02	7.23120e-04	1.69541	4.60968	4.83340e-05
9.07672e+03	1.53306e-02	8.19762e-04	2.68566	1.78778	4.83340e-05
9.09676e+03	1.53299e-02	7.88704e-04	2.18413	5.94026	4.83340e-05
9.11680e+03	1.53283e-02	7.45332e-04	6.23605	4.78215	4.83340e-05
9.13683e+03	1.53270e-02	7.49962e-04	4.31338	2.62733	4.83340e-05
9.15687e+03	1.53332e-02	6.78453e-04	6.19281	2.11444	4.83340e-05
9.17690e+03	1.53283e-02	5.91913e-04	1.71993	0.94759	4.83340e-05
9.19694e+03	1.53264e-02	8.18191e-04	1.51409	0.93565	4.83340e-05
9.21698e+03	1.53311e-02	6.34903e-04	0.18256	1.21894	4.83340e-05
9.23702e+03	1.53244e-02	7.02009e-04	3.61111	2.27694	4.83340e-05
9.25705e+03	1.53284e-02	6.37163e-04	0.76775	2.39908	4.83340e-05
9.27709e+03	1.53240e-02	7.79068e-04	2.11711	3.81869	4.83340e-05
9.29713e+03	1.53226e-02	6.64410e-04	2.66577	5.09635	4.83340e-05
9.31716e+03	1.53258e-02	5.85476e-04	0.96569	1.43378	4.83340e-05
9.33720e+03	1.53206e-02	7.18465e-04	4.79135	3.97705	4.83340e-05
9.35724e+03	1.53207e-02	7.55611e-04	6.12230	1.75279	4.83340e-05
9.37728e+03	1.53205e-02	8.10827e-04	1.11428	4.97661	4.83340e-05
9.39731e+03	1.53197e-02	8.02841e-04	0.33121	2.95372	4.83340e-05
9.41735e+03	1.53197e-02	7.85669e-04	3.82048	1.97590	4.83340e-05
9.43739e+03	1.53242e-02	6.24482e-04	0.01864	1.08042	4.83340e-05
9.45742e+03	1.53174e-02	7.42418e-04	0.27715	1.33985	4.83340e-05
9.47746e+03	1.53171e-02	7.70294e-04	5.88519	1.59734	4.83340e-05
9.49750e+03	1.53160e-02	6.74000e-04	3.12599	2.85515	4.83340e-05
9.51753e+03	1.53156e-02	7.46070e-04	6.02082	3.69231	4.83340e-05
9.53757e+03	1.53208e-02	6.10331e-04	5.97057	0.20346	4.83340e-05
9.55761e+03	1.53153e-02	6.46433e-04	4.17827	3.60616	4.83340e-05
9.57764e+03	1.53147e-02	6.13144e-04	2.18087	6.19772	4.83340e-05
9.59768e+03	1.53142e-02	8.07609e-04	2.94529	4.86004	4.83340e-05
9.61772e+03	1.53124e-02	6.67184e-04	3.02139	3.09097	4.83340e-05
9.63775e+03	1.53179e-02	6.16117e-04	0.13066	3.22841	4.83340e-05
9.65779e+03	1.53116e-02	6.44199e-04	2.59794	3.08146	4.83340e-05
9.67783e+03	1.53117e-02	7.75749e-04	2.29121	4.62481	4.83340e-05
9.69787e+03	1.53159e-02	6.07487e-04	0.22780	0.33267	4.83340e-05
9.71790e+03	1.53088e-02	7.11098e-04	1.49181	3.83070	4.83340e-05
9.73794e+03	1.53083e-02	7.13041e-04	1.36678	1.32982	4.83340e-05
9.75798e+03	1.53130e-02	5.83055e-04	5.55159	5.80785	4.83340e-05
9.77801e+03	1.53085e-02	7.71416e-04	1.74291	4.55786	4.83340e-05
9.79805e+03	1.53085e-02	5.93731e-04	1.97005	4.25018	4.83340e-05
9.81809e+03	1.53101e-02	5.61162e-04	5.18407	5.99311	4.83340e-05
9.83812e+03	1.53078e-02	5.76783e-04	1.74954	0.62047	4.83340e-05
9.85816e+03	1.53060e-02	7.84535e-04	1.15620	3.63352	4.83340e-05
9.87820e+03	1.53060e-02	6.00316e-04	4.30848	1.67900	4.83340e-05
9.89823e+03	1.53044e-02	7.88324e-04	6.12684	5.96759	4.83340e-05
9.91827e+03	1.53038e-02	7.48372e-04	5.51158	5.08848	4.83340e-05
9.93831e+03	1.53022e-02	6.94432e-04	2.36418	5.47345	4.83340e-05
9.95835e+03	1.53016e-02	7.30280e-04	4.29975	5.62354	4.83340e-05
9.97838e+03	1.53009e-02	7.29879e-04	1.98852	2.44452	4.83340e-05
9.99842e+03	1.53018e-02	7.95617e-04	4.72472	5.33907	4.83340e-05
1.00185e+04	1.53011e-02	7.99639e-04	4.68427	3.34127	4.83340e-05
1.00385e+04	1.52991e-02	7.34928e-04	2.07588	2.58401	4.83340e-05
1.00585e+04	1.52987e-02	6.91860e-04	4.52103	1.58408	4.83340e-05
1.00786e+04	1.52980e-02	6.94847e-04	2.51430	3.62835	4.83340e-05
1.00986e+04	1.52984e-02	7.41285e-04	5.58799	5.51409	4.83340e-05
1.01186e+04	1.52977e-02	7.54698e-04	5.91533	2.35099	4.83340e-05
1.01387e+04	1.52968e-02	6.51373e-04	3.43106	0.60447	4.83340e-05
1.01587e+04	1.52960e-02	7.35686e-04	5.71594	5.10171	4.83340e-05
1.01788e+04	1.52956e-02	6.45243e-04	3.40891	0.12910	4.83340e-05
1.01988e+04	1.52953e-02	7.75314e-04	6.04875	1.33452	4.83340e-05
1.02188e+04	1.52947e-02	7.48841e-04	5.68098	3.96286	4.83340e-05
1.02389e+04	1.52932e-02	6.90571e-04	2.42962	1.73878	4.83340e-05
1.02589e+04	1.52926e-02	7.27220e-04	4.00201	5.66019	4.83340e-05
1.02789e+04	1.52925e-02	7.48891e-04	0.91313	0.14040	4.83340e-05
1.02990e+04	1.52931e-02	7.99052e-04	2.85108	0.67059	4.83340e-05
1.03190e+04	1.52923e-02	7.86646e-04	1.45585	2.87933	4.83340e-05
1.03390e+04	1.52918e-02	8.01005e-04	3.16932	0.43519	4.83340e-05
1.03591e+04	1.52897e-02	6.97990e-04	1.63955	5.83445	4.83340e-05
1.03791e+04	1.52892e-02	7.30324e-04	4.86996	4.87072	4.83340e-05
1.03992e+04	1.52893e-02	6.38907e-04	3.51781	0.67363	4.83340e-05
1.04192e+04	1.52887e-02	7.65232e-04	0.31128	2.89354	4.83340e-05
1.04392e+04	1.52885e-02	7.78556e-04	5.72032	0.72901	4.83340e-05
1.04593e+04	1.52869e-02	7.13806e-04	1.18968	0.30629	4.83340e-05
1.04793e+04	1.52925e-02	6.36107e-04	0.37292	0.74669	4.83340e-05
1.04993e+04	1.52872e-02	7.90959e-04	2.36477	3.04598	4.83340e-05
1.05194e+04	1.52875e-02	5.53265e-04	1.80583	6.16381	4.83340e-05
1.05394e+04	1.52848e-02	6.64376e-04	3.09281	5.81343	4.83340e-05
1.05595e+04	1.52838e-02	7.19025e-04	2.30320	5.72734	4.83340e-05
1.05795e+04	1.52853e-02	5.80495e-04	4.33964	1.05089	4.83340e-05
1.05995e+04	1.52826e-02	6.85578e-04	4.27390	3.06408	4.83340e-05
1.06196e+04	1.52832e-02	7.63074e-04	5.66587	1.83333	4.83340e-05
1.06396e+04	1.52821e-02	7.44615e-04	5.51842	0.47455	4.83340e-05
1.06596e+04	1.52849e-02	5.48509e-04	1.23465	1.38021	4.83340e-05
1.06797e+04	1.52851e-02	5.91638e-04	5.34273	4.62390	4.83340e-05
1.06997e+04	1.52837e-02	5.85112e-04	1.22348	1.76278	4.83340e-05
1.07197e+04	1.52798e-02	7.01660e-04	5.92147	0.81461	4.83340e-05
1.07398e+04	1.52792e-02	7.20724e-04	0.33992	2.12129	4.83340e-05
1.07598e+04	1.52784e-02	6.99419e-04	5.30765	3.50208	4.83340e-05
1.07799e+04	1.52811e-02	5.83570e-04	4.97053	2.01276	4.83340e-05
1.07999e+04	1.52770e-02	7.08407e-04	2.22103	1.16601	4.83340e-05
1.08199e+04	1.52765e-02	6.76781e-04	2.55101	1.62327	4.83340e-05
1.08400e+04	1.52825e-02	6.32357e-04	6.18079	3.22530	4.83340e-05
1.08600e+04	1.52759e-02	7.49649e-04	5.90753	0.42746	4.83340e-05
1.08800e+04	1.52751e-02	6.97277e-04	0.89935	0.46988	4.83340e-05
1.09001e+04	1.52750e-02	7.24842e-04	0.64004	0.24265	4.83340e-05
1.09201e+04	1.52748e-02	5.98211e-04	2.43743	2.23068	4.83340e-05
1.09402e+04	1.52785e-02	5.47005e-04	5.66942	0.84816	4.83340e-05
1.09602e+04	1.52790e-02	5.76160e-04	0.04171	0.04151	4.83340e-05
1.09802e+04	1.52719e-02	6.82539e-04	3.84075	0.45399	4.83340e-05
1.10003e+04	1.52730e-02	7.47988e-04	2.98838	3.58446	4.83340e-05
1.10203e+04	1.52726e-02	5.76205e-04	4.25913	2.48186	4.83340e-05
1.10403e+04	1.52719e-02	7.80945e-04	3.29102	1.71911	4.83340e-05
1.10604e+04	1.52697e-02	7.15603e-04	4.90458	2.62451	4.83340e-05
1.10804e+04	1.52706e-02	5.84718e-04	2.15093	5.80836	4.83340e-05
1.11004e+04	1.52714e-02	5.79836e-04	1.53615	4.86553	4.83340e-05
1.11205e+04	1.52678e-02	7.05002e-04	3.92380	5.15913	4.83340e-05
1.11405e+04	1.52688e-02	7.41977e-04	2.00870	1.40206	4.83340e-05
1.11606e+04	1.52667e-02	6.73010e-04	1.98886	6.25391	4.83340e-05
1.11806e+04	1.52668e-02	6.98536e-04	6.14973	4.87267	4.83340e-05
1.12006e+04	1.52712e-02	5.97547e-04	0.63227	5.53529	4.83340e-05
1.12207e+04	1.52651e-02	6.84004e-04	2.86993	2.55177	4.83340e-05
1.12407e+04	1.52644e-02	6.84198e-04	2.03463	0.53362	4.83340e-05
1.12607e+04	1.52649e-02	6.39667e-04	3.80258	0.21803	4.83340e-05
1.12808e+04	1.52643e-02	6.39450e-04	2.46818	0.73566	4.83340e-05
1.13008e+04	1.52643e-02	7.41261e-04	1.75517	4.81650	4.83340e-05
1.13209e+04	1.52628e-02	6.32808e-04	3.31605	4.48459	4.83340e-05
1.13409e+04	1.52631e-02	7.48886e-04	2.03935	4.76913	4.83340e-05
1.13609e+04	1.52621e-02	6.37060e-04	2.54497	1.12570	4.83340e-05
1.13810e+04	1.52620e-02	6.20566e-04	4.03580	0.61602	4.83340e-05
1.14010e+04	1.52600e-02	6.60566e-04	2.43558	1.01287	4.83340e-05
1.14210e+04	1.52595e-02	6.92001e-04	2.61063	3.60484	4.83340e-05
1.14411e+04	1.52650e-02	5.99988e-04	5.81406	1.04298	4.83340e-05
1.14611e+04	1.52584e-02	6.75930e-04	4.79609	0.47175	4.83340e-05
1.14812e+04	1.52593e-02	7.70566e-04	4.39750	3.23273	4.83340e-05
1.15012e+04	1.52604e-02	5.41359e-04	1.55522	0.05572	4.83340e-05
1.15212e+04	1.52578e-02	7.65106e-04	5.06673	0.67467	4.83340e-05
1.15413e+04	1.52567e-02	6.99515e-04	5.83925	1.78218	4.83340e-05
1.15613e+04	1.52570e-02	6.10023e-04	2.26671	5.07992	4.83340e-05
1.15813e+04	1.52593e-02	5.24158e-04	5.16509	5.72771	4.83340e-05
1.16014e+04	1.52588e-02	5.23272e-04	5.14195	0.85034	4.83340e-05
1.16214e+04	1.52570e-02	5.65972e-04	1.52050	3.46857	4.83340e-05
1.16414e+04	1.52535e-02	6.76354e-04	4.84346	3.03302	4.83340e-05
1.16615e+04	1.52545e-02	7.68722e-04	3.82607	4.77346	4.83340e-05
1.16815e+04	1.52543e-02	5.53846e-04	4.28266	2.55087	4.83340e-05
1.17016e+04	1.52532e-02	7.67051e-04	1.64803	1.14403	4.83340e-05
1.17216e+04	1.52578e-02	5.58953e-04	0.12055	2.53792	4.83340e-05
1.17416e+04	1.52518e-02	7.55209e-04	5.88203	0.45147	4.83340e-05
1.17617e+04	1.52519e-02	7.60610e-04	2.25733	5.53145	4.83340e-05
1.17817e+04	1.52504e-02	7.37619e-04	6.20552	0.52314	4.83340e-05
1.18017e+04	1.52494e-02	6.93204e-04	5.33367	4.27075	4.83340e-05
1.18218e+04	1.52493e-02	7.12427e-04	0.05167	3.73104	4.83340e-05
1.18418e+04	1.52495e-02	7.72583e-04	2.10160	5.89807	4.83340e-05
1.18619e+04	1.52484e-02	7.43073e-04	6.09797	3.85556	4.83340e-05
1.18819e+04	1.52527e-02	5.88935e-04	5.69658	3.62804	4.83340e-05
1.19019e+04	1.52476e-02	7.29583e-04	1.08560	5.24188	4.83340e-05
1.19220e+04	1.52463e-02	6.20505e-04	3.15987	3.95818	4.83340e-05
1.19420e+04	1.52467e-02	7.37257e-04	1.72582	3.62637	4.83340e-05
1.19620e+04	1.52465e-02	5.97325e-04	2.07759	5.48131	4.83340e-05
1.19821e+04	1.52442e-02	6.90446e-04	1.93109	5.19175	4.83340e-05
1.20021e+04	1.52449e-02	7.42174e-04	5.44543	5.30607	4.83340e-05
1.20221e+04	1.52447e-02	7.70004e-04	3.64728	1.80443	4.83340e-05
1.20422e+04	1.52444e-02	7.62693e-04	3.38446	0.56374	4.83340e-05
1.20622e+04	1.52435e-02	7.59325e-04	4.55995	1.70842	4.83340e-05
1.20823e+04	1.52423e-02	7.29153e-04	0.42752	5.51079	4.83340e-05
1.21023e+04	1.52437e-02	5.63702e-04	4.62267	4.85474	4.83340e-05
1.21223e+04	1.52405e-02	6.61554e-04	4.47197	5.82100	4.83340e-05
1.21424e+04	1.52414e-02	7.56690e-04	4.51101	4.12765	4.83340e-05
1.21624e+04	1.52460e-02	5.61156e-04	6.26022	4.38976	4.83340e-05
1.21824e+04	1.52406e-02	7.60793e-04	3.29258	0.51995	4.83340e-05
1.22025e+04	1.52407e-02	5.34246e-04	1.84547	5.01258	4.83340e-05
1.22225e+04	1.52385e-02	7.15974e-04	0.58168	0.56754	4.83340e-05
1.22426e+04	1.52387e-02	7.24920e-04	1.79485	3.47134	4.83340e-05
1.22626e+04	1.52369e-02	6.49507e-04	4.27223	2.57992	4.83340e-05
1.22826e+04	1.52411e-02	5.07169e-04	0.86690	4.84995	4.83340e-05
1.23027e+04	1.52383e-02	5.29990e-04	4.47925	3.74323	4.83340e-05
1.23227e+04	1.52365e-02	5.59054e-04	3.88745	4.26545	4.83340e-05
1.23427e+04	1.52367e-02	5.41064e-04	4.26308	1.05603	4.83340e-05
1.23628e+04	1.52396e-02	5.22206e-04	0.68411	5.51456	4.83340e-05
1.23828e+04	1.52337e-02	6.49433e-04	3.73261	0.55495	4.83340e-05
1.24028e+04	1.52343e-02	7.39239e-04	1.04701	4.93156	4.83340e-05
1.24229e+04	1.52337e-02	7.17313e-04	5.36050	5.89380	4.83340e-05
1.24429e+04	1.52361e-02	5.06501e-04	5.10617	2.41614	4.83340e-05
1.24630e+04	1.52326e-02	7.42275e-04	0.33190	0.75575	4.83340e-05
1.24830e+04	1.52311e-02	6.95516e-04	1.43137	3.03686	4.83340e-05
1.25030e+04	1.52308e-02	6.99267e-04	5.07291	6.27385	4.83340e-05
1.25231e+04	1.52300e-02	6.55891e-04	1.81731	1.21212	4.83340e-05
1.25431e+04	1.52306e-02	7.07815e-04	1.06833	3.33473	4.83340e-05
1.25631e+04	1.52346e-02	5.21425e-04	0.57167	2.53779	4.83340e-05
1.25832e+04	1.52289e-02	6.84121e-04	0.43893	4.79929	4.83340e-05
1.26032e+04	1.52293e-02	7.59539e-04	2.28075	2.30635	4.83340e-05
1.26233e+04	1.52276e-02	6.60550e-04	5.03654	2.46976	4.83340e-05
1.26433e+04	1.52290e-02	5.71513e-04	1.89350	5.64005	4.83340e-05
1.26633e+04	1.52306e-02	5.44873e-04	5.15763	5.97708	4.83340e-05
1.26834e+04	1.52265e-02	5.91533e-04	3.38210	2.13903	4.83340e-05
1.27034e+04	1.52255e-02	6.52618e-04	2.99374	0.43028	4.83340e-05
1.27234e+04	1.52250e-02	6.57850e-04	3.08014	1.68617	4.83340e-05
1.27435e+04	1.52266e-02	5.13923e-04	4.40730	5.15773	4.83340e-05
1.27635e+04	1.52299e-02	5.73705e-04	0.43567	4.76198	4.83340e-05
1.27836e+04	1.52233e-02	6.64938e-04	3.67122	0.60665	4.83340e-05
1.28036e+04	1.52236e-02	6.95498e-04	0.29273	0.10791	4.83340e-05
1.28236e+04	1.52237e-02	7.48656e-04	4.16029	2.22448	4.83340e-05
1.28437e+04	1.52218e-02	6.49222e-04	2.09379	0.94814	4.83340e-05
1.28637e+04	1.52225e-02	5.60312e-04	2.40241	0.76465	4.83340e-05
1.28837e+04	1.52221e-02	7.12430e-04	1.89779	4.73148	4.83340e-05
1.29038e+04	1.52203e-02	6.52230e-04	1.43123	5.67963	4.83340e-05
1.29238e+04	1.52196e-02	6.76990e-04	3.89720	0.92828	4.83340e-05
1.29438e+04	1.52205e-02	7.46859e-04	4.57184	1.15459	4.83340e-05
1.29639e+04	1.52217e-02	5.48023e-04	1.50572	2.33040	4.83340e-05
1.29839e+04	1.52198e-02	7.19763e-04	3.73618	1.42743	4.83340e-05
1.30040e+04	1.52213e-02	5.07152e-04	1.32670	2.20344	4.83340e-05
1.30240e+04	1.52184e-02	7.08015e-04	4.85477	0.47848	4.83340e-05
1.30440e+04	1.52166e-02	6.62541e-04	3.55138	0.44719	4.83340e-05
1.30641e+04	1.52162e-02	6.83890e-04	1.51234	4.61945	4.83340e-05
1.30841e+04	1.52169e-02	7.43931e-04	1.24826	3.87100	4.83340e-05
1.31041e+04	1.52198e-02	5.02902e-04	0.92009	0.22134	4.83340e-05
1.31242e+04	1.52151e-02	6.64816e-04	0.45910	0.06982	4.83340e-05
1.31442e+04	1.52154e-02	7.28616e-04	1.35830	1.68478	4.83340e-05
1.31643e+04	1.52140e-02	6.00844e-04	3.03798	5.87500	4.83340e-05
