# t	a	e	mean_anomaly	varpi	mass/M_star
3.10572e+00	1.20445e-02	4.20259e-02	0.75224	3.32484	4.59020e-05
6.98788e+00	1.20445e-02	3.67051e-02	3.80465	2.36673	4.59020e-05
1.08700e+01	1.20444e-02	3.32315e-02	0.57226	1.33188	4.59020e-05
1.47522e+01	1.20409e-02	3.46664e-02	3.77225	0.21633	4.59020e-05
1.86343e+01	1.20381e-02	4.12990e-02	0.59840	5.42961	4.59020e-05
2.25164e+01	1.20388e-02	4.96981e-02	3.70343	4.45106	4.59020e-05
2.63985e+01	1.20388e-02	5.53307e-02	0.42154	3.52455	4.59020e-05
3.02807e+01	1.20381e-02	5.54535e-02	3.51054	2.60596	4.59020e-05
3.41628e+01	1.20397e-02	5.04301e-02	0.24797	1.65884	4.59020e-05
3.80450e+01	1.20378e-02	4.32350e-02	3.33543	0.66183	4.59020e-05
4.19271e+01	1.20397e-02	3.76968e-02	0.09682	5.89928	4.59020e-05
4.58093e+01	1.20394e-02	3.60490e-02	3.14893	4.85262	4.59020e-05
4.96914e+01	1.20392e-02	3.68788e-02	6.11163	3.83864	4.59020e-05
5.35735e+01	1.20405e-02	3.93642e-02	2.84070	2.84312	4.59020e-05
5.74557e+01	1.20455e-02	4.22555e-02	5.84445	1.83140	4.59020e-05
6.13378e+01	1.20452e-02	4.71291e-02	2.62760	0.81979	4.59020e-05
6.52199e+01	1.20453e-02	5.20540e-02	5.61622	6.11771	4.59020e-05
6.91021e+01	1.20456e-02	5.36713e-02	2.37008	5.17208	4.59020e-05
7.29842e+01	1.20442e-02	5.04396e-02	5.29494	4.25418	4.59020e-05
7.68664e+01	1.20457e-02	4.33221e-02	1.99198	3.32178	4.59020e-05
8.07485e+01	1.20387e-02	3.57265e-02	4.96402	2.31283	4.59020e-05
8.46307e+01	1.20396e-02	3.20787e-02	1.83238	1.19782	4.59020e-05
8.85128e+01	1.20400e-02	3.51364e-02	4.94566	0.09565	4.59020e-05
9.23949e+01	1.20393e-02	4.18437e-02	1.63674	5.38794	4.59020e-05
9.62771e+01	1.20383e-02	4.83207e-02	4.60886	4.45617	4.59020e-05
1.00159e+02	1.20389e-02	5.17470e-02	1.27585	3.50936	4.59020e-05
1.04041e+02	1.20385e-02	5.21481e-02	4.34655	2.53086	4.59020e-05
1.07923e+02	1.20401e-02	5.03861e-02	1.08790	1.53147	4.59020e-05
1.11806e+02	1.20392e-02	4.73435e-02	4.14478	0.54706	4.59020e-05
1.15688e+02	1.20393e-02	4.24511e-02	0.79367	5.87407	4.59020e-05
1.19570e+02	1.20449e-02	3.65341e-02	3.80624	4.91588	4.59020e-05
1.23452e+02	1.20440e-02	3.20688e-02	0.49733	3.88978	4.59020e-05
1.27334e+02	1.20442e-02	3.28695e-02	3.63673	2.78905	4.59020e-05
1.31216e+02	1.20454e-02	3.91229e-02	0.37273	1.72762	4.59020e-05
1.35098e+02	1.20450e-02	4.77668e-02	3.39520	0.75646	4.59020e-05
1.38981e+02	1.20454e-02	5.38784e-02	0.06354	6.11725	4.59020e-05
1.42863e+02	1.20417e-02	5.52088e-02	3.09570	5.19291	4.59020e-05
1.46745e+02	1.20383e-02	5.04930e-02	6.05151	4.24811	4.59020e-05
1.50627e+02	1.20397e-02	4.31592e-02	2.82988	3.25825	4.59020e-05
1.54509e+02	1.20391e-02	3.74584e-02	5.85212	2.22749	4.59020e-05
