# t [tau_{circ,b}]	a	e	mean_anomaly	varpi	mass/M_star
3.72728e+02	2.92436e-02	1.49055e-02	1.39173	6.08439	2.31180e-05
3.73098e+02	2.92336e-02	1.47040e-02	3.29737	5.00227	2.31180e-05
3.73469e+02	2.92376e-02	1.44854e-02	5.30048	3.84668	2.31180e-05
3.73839e+02	2.92338e-02	1.48245e-02	1.11716	2.61666	2.31180e-05
3.74209e+02	2.92306e-02	1.44875e-02	3.27669	1.35178	2.31180e-05
3.74579e+02	2.92414e-02	1.48468e-02	5.60224	6.22711	2.31180e-05
3.74949e+02	2.92442e-02	1.46569e-02	1.61256	4.87575	2.31180e-05
3.75319e+02	2.92440e-02	1.44733e-02	4.14474	3.30930	2.31180e-05
3.75689e+02	2.92425e-02	1.46809e-02	0.36967	1.79086	2.31180e-05
3.76060e+02	2.92337e-02	1.47764e-02	3.03835	0.13523	2.31180e-05
3.76430e+02	2.92425e-02	1.47597e-02	5.76796	4.74345	2.31180e-05
3.76800e+02	2.92334e-02	1.45895e-02	2.33854	2.94992	2.31180e-05
3.77170e+02	2.92362e-02	1.45953e-02	5.23078	1.14270	2.31180e-05
3.77540e+02	2.92487e-02	1.46377e-02	1.93856	5.54208	2.31180e-05
3.77910e+02	2.92377e-02	1.46444e-02	5.04798	3.56525	2.31180e-05
3.78280e+02	2.92391e-02	1.45141e-02	1.97577	1.50908	2.31180e-05
3.78650e+02	2.92364e-02	1.45741e-02	5.24554	5.70225	2.31180e-05
3.79021e+02	2.92441e-02	1.45250e-02	2.33208	3.53421	2.31180e-05
3.79391e+02	2.92425e-02	1.47265e-02	5.79456	1.29855	2.31180e-05
3.79761e+02	2.92268e-02	1.47874e-02	3.08903	5.25357	2.31180e-05
3.80131e+02	2.92408e-02	1.45640e-02	0.44248	2.90799	2.31180e-05
3.80501e+02	2.92382e-02	1.47321e-02	4.22163	0.42585	2.31180e-05
3.80871e+02	2.92451e-02	1.45375e-02	1.69127	4.27634	2.31180e-05
3.81241e+02	2.92395e-02	1.47677e-02	5.67165	1.64000	2.31180e-05
3.81612e+02	2.92322e-02	1.43159e-02	3.36284	5.31637	2.31180e-05
3.81982e+02	2.92366e-02	1.45996e-02	1.20676	2.58007	2.31180e-05
3.82352e+02	2.92393e-02	1.43867e-02	5.39208	6.09288	2.31180e-05
3.82722e+02	2.92379e-02	1.45659e-02	3.39125	3.24795	2.31180e-05
3.83092e+02	2.92446e-02	1.47625e-02	1.47015	0.34593	2.31180e-05
3.83462e+02	2.92426e-02	1.46949e-02	5.93374	3.65103	2.31180e-05
3.83832e+02	2.92432e-02	1.44197e-02	4.26284	0.56377	2.31180e-05
3.84203e+02	2.92272e-02	1.44116e-02	2.58920	3.76948	2.31180e-05
3.84573e+02	2.92358e-02	1.45457e-02	1.05186	0.57803	2.31180e-05
3.84943e+02	2.92510e-02	1.46606e-02	5.88079	3.61062	2.31180e-05
3.85313e+02	2.92369e-02	1.46622e-02	4.50176	0.30824	2.31180e-05
3.85683e+02	2.92336e-02	1.46330e-02	3.23805	3.19583	2.31180e-05
3.86053e+02	2.92461e-02	1.42946e-02	1.98606	6.09591	2.31180e-05
3.86423e+02	2.92307e-02	1.45655e-02	0.94429	2.52589	2.31180e-05
3.86794e+02	2.92461e-02	1.45971e-02	6.19636	5.25222	2.31180e-05
3.87164e+02	2.92380e-02	1.45076e-02	5.28423	1.59835	2.31180e-05
3.87534e+02	2.92404e-02	1.45041e-02	4.49237	4.13126	2.31180e-05
3.87904e+02	2.92403e-02	1.39917e-02	3.73330	0.38907	2.31180e-05
3.88274e+02	2.92292e-02	1.46337e-02	3.09267	2.81669	2.31180e-05
3.88644e+02	2.92287e-02	1.45523e-02	2.56428	5.15548	2.31180e-05
3.89014e+02	2.92355e-02	1.41612e-02	2.05440	1.21668	2.31180e-05
3.89384e+02	2.92395e-02	1.44586e-02	1.68520	3.44241	2.31180e-05
3.89755e+02	2.92412e-02	1.44654e-02	1.40662	5.60059	2.31180e-05
3.90125e+02	2.92354e-02	1.42850e-02	1.18834	1.43953	2.31180e-05
3.90495e+02	2.92357e-02	1.44725e-02	1.09701	3.45700	2.31180e-05
3.90865e+02	2.92414e-02	1.44282e-02	1.07537	5.42773	2.31180e-05
3.91235e+02	2.92350e-02	1.42649e-02	1.12561	1.06724	2.31180e-05
3.91605e+02	2.92371e-02	1.44796e-02	1.31440	2.89106	2.31180e-05
3.91975e+02	2.92412e-02	1.44194e-02	1.56334	4.66022	2.31180e-05
3.92346e+02	2.92370e-02	1.41472e-02	1.87495	0.10780	2.31180e-05
3.92716e+02	2.92338e-02	1.43772e-02	2.32587	1.72136	2.31180e-05
3.93086e+02	2.92253e-02	1.46279e-02	2.85614	3.27815	2.31180e-05
3.93456e+02	2.92330e-02	1.41173e-02	3.41635	4.82913	2.31180e-05
3.93826e+02	2.92462e-02	1.41647e-02	4.14005	6.23865	2.31180e-05
3.94196e+02	2.92350e-02	1.45225e-02	4.92319	1.32892	2.31180e-05
3.94566e+02	2.92438e-02	1.44054e-02	5.77264	2.65936	2.31180e-05
3.94937e+02	2.92324e-02	1.42476e-02	0.43641	3.91409	2.31180e-05
3.95307e+02	2.92421e-02	1.46211e-02	1.50221	5.09057	2.31180e-05
3.95677e+02	2.92369e-02	1.44037e-02	2.66703	6.17363	2.31180e-05
3.96047e+02	2.92391e-02	1.41272e-02	3.88195	0.94772	2.31180e-05
3.96417e+02	2.92348e-02	1.43447e-02	5.19232	1.93049	2.31180e-05
3.96787e+02	2.92424e-02	1.46189e-02	0.32460	2.83152	2.31180e-05
3.97157e+02	2.92399e-02	1.42957e-02	1.81321	3.68167	2.31180e-05
3.97527e+02	2.92316e-02	1.41084e-02	3.36492	4.49309	2.31180e-05
3.97898e+02	2.92369e-02	1.43768e-02	5.04379	5.19926	2.31180e-05
3.98268e+02	2.92309e-02	1.43477e-02	0.52967	5.83776	2.31180e-05
3.98638e+02	2.92426e-02	1.42704e-02	2.36714	0.14717	2.31180e-05
3.99008e+02	2.92367e-02	1.42513e-02	4.31957	0.66703	2.31180e-05
3.99378e+02	2.92476e-02	1.45990e-02	0.05459	1.12352	2.31180e-05
3.99748e+02	2.92359e-02	1.42406e-02	2.17075	1.50667	2.31180e-05
4.00118e+02	2.92413e-02	1.42875e-02	4.39500	1.80336	2.31180e-05
4.00489e+02	2.92419e-02	1.43140e-02	0.35197	2.10772	2.31180e-05
4.00859e+02	2.92347e-02	1.41322e-02	2.72121	2.30560	2.31180e-05
4.01229e+02	2.92346e-02	1.42846e-02	5.19672	2.41912	2.31180e-05
4.01599e+02	2.92379e-02	1.43409e-02	1.46636	2.47835	2.31180e-05
4.01969e+02	2.92429e-02	1.41210e-02	4.13515	2.44401	2.31180e-05
4.02339e+02	2.92395e-02	1.42538e-02	0.53670	2.41684	2.31180e-05
4.02709e+02	2.92339e-02	1.41186e-02	3.34499	2.28910	2.31180e-05
4.03080e+02	2.92482e-02	1.45766e-02	6.27409	2.07911	2.31180e-05
4.03450e+02	2.92273e-02	1.44692e-02	2.98044	1.81471	2.31180e-05
4.03820e+02	2.92400e-02	1.45601e-02	6.06331	1.47943	2.31180e-05
4.04190e+02	2.92330e-02	1.43867e-02	2.94983	1.07965	2.31180e-05
4.04560e+02	2.92538e-02	1.45527e-02	6.19001	0.63254	2.31180e-05
4.04930e+02	2.92280e-02	1.41242e-02	3.22013	0.13451	2.31180e-05
4.05300e+02	2.92333e-02	1.41513e-02	0.36119	5.83087	2.31180e-05
4.05671e+02	2.92413e-02	1.42118e-02	3.90498	5.14750	2.31180e-05
4.06041e+02	2.92357e-02	1.42843e-02	1.21737	4.43422	2.31180e-05
4.06411e+02	2.92345e-02	1.43719e-02	4.91118	3.64532	2.31180e-05
4.06781e+02	2.92415e-02	1.41710e-02	2.40507	2.81240	2.31180e-05
4.07151e+02	2.92538e-02	1.45274e-02	6.26990	1.89839	2.31180e-05
4.07521e+02	2.92421e-02	1.37186e-02	3.92906	0.92832	2.31180e-05
4.07891e+02	2.92432e-02	1.42158e-02	1.64008	6.21126	2.31180e-05
4.08261e+02	2.92465e-02	1.44177e-02	5.82241	5.04620	2.31180e-05
4.08632e+02	2.92419e-02	1.39403e-02	3.73306	3.89156	2.31180e-05
4.09002e+02	2.92456e-02	1.43634e-02	1.71738	2.68580	2.31180e-05
4.09372e+02	2.92473e-02	1.46611e-02	6.15639	1.33087	2.31180e-05
4.09742e+02	2.92415e-02	1.41364e-02	4.34841	6.24511	2.31180e-05
4.10112e+02	2.92375e-02	1.41946e-02	2.59807	4.84071	2.31180e-05
4.10482e+02	2.92413e-02	1.41706e-02	0.97408	3.34988	2.31180e-05
4.10852e+02	2.92422e-02	1.41637e-02	5.69032	1.80762	2.31180e-05
4.11223e+02	2.92372e-02	1.40673e-02	4.23217	0.17872	2.31180e-05
4.11593e+02	2.92240e-02	1.41609e-02	2.84326	4.78440	2.31180e-05
4.11963e+02	2.92408e-02	1.42067e-02	1.51821	3.06564	2.31180e-05
4.12333e+02	2.92417e-02	1.42343e-02	0.33895	1.22417	2.31180e-05
4.12703e+02	2.92388e-02	1.42107e-02	5.50608	5.62448	2.31180e-05
4.13073e+02	2.92361e-02	1.43110e-02	4.48109	3.67335	2.31180e-05
4.13443e+02	2.92372e-02	1.39954e-02	3.52316	1.67618	2.31180e-05
4.13814e+02	2.92377e-02	1.41557e-02	2.66144	5.88878	2.31180e-05
4.14184e+02	2.92379e-02	1.40785e-02	1.90707	3.75040	2.31180e-05
4.14554e+02	2.92342e-02	1.43477e-02	1.21929	1.54959	2.31180e-05
4.14924e+02	2.92366e-02	1.41988e-02	0.62464	5.56176	2.31180e-05
4.15294e+02	2.92367e-02	1.43327e-02	0.09933	3.24327	2.31180e-05
4.15664e+02	2.92463e-02	1.45336e-02	5.98394	0.81965	2.31180e-05
4.16034e+02	2.92375e-02	1.43105e-02	5.62091	4.66620	2.31180e-05
4.16404e+02	2.92344e-02	1.42051e-02	5.36937	2.14023	2.31180e-05
4.16775e+02	2.92338e-02	1.42277e-02	5.18322	5.85376	2.31180e-05
4.17145e+02	2.92301e-02	1.42061e-02	5.09738	3.20620	2.31180e-05
4.17515e+02	2.92336e-02	1.42222e-02	5.09327	0.49862	2.31180e-05
4.17885e+02	2.92313e-02	1.41816e-02	5.19893	4.00369	2.31180e-05
4.18255e+02	2.92348e-02	1.42153e-02	5.36525	1.16987	2.31180e-05
4.18625e+02	2.92403e-02	1.42987e-02	5.63992	4.53241	2.31180e-05
4.18995e+02	2.92395e-02	1.43642e-02	5.95873	1.59010	2.31180e-05
4.19366e+02	2.92454e-02	1.44905e-02	0.10558	4.84150	2.31180e-05
4.19736e+02	2.92293e-02	1.40700e-02	0.60626	1.76097	2.31180e-05
4.20106e+02	2.92350e-02	1.41130e-02	1.20398	4.88856	2.31180e-05
4.20476e+02	2.92464e-02	1.41507e-02	1.84724	1.70907	2.31180e-05
4.20846e+02	2.92276e-02	1.41896e-02	2.65691	4.66874	2.31180e-05
4.21216e+02	2.92377e-02	1.40479e-02	3.50220	1.33142	2.31180e-05
4.21586e+02	2.92424e-02	1.39836e-02	4.44633	4.19987	2.31180e-05
4.21957e+02	2.92392e-02	1.40724e-02	5.48578	0.72882	2.31180e-05
4.22327e+02	2.92340e-02	1.39861e-02	0.28138	3.50680	2.31180e-05
4.22697e+02	2.92359e-02	1.38732e-02	1.47742	6.18879	2.31180e-05
4.23067e+02	2.92333e-02	1.38766e-02	2.75635	2.52717	2.31180e-05
4.23437e+02	2.92425e-02	1.35914e-02	4.14013	5.06546	2.31180e-05
4.23807e+02	2.92427e-02	1.39668e-02	5.59508	1.27073	2.31180e-05
4.24177e+02	2.92363e-02	1.40288e-02	0.83913	3.70824	2.31180e-05
4.24548e+02	2.92288e-02	1.40556e-02	2.48076	6.05359	2.31180e-05
4.24918e+02	2.92368e-02	1.41563e-02	4.18888	2.07178	2.31180e-05
4.25288e+02	2.92393e-02	1.42894e-02	5.95684	4.33432	2.31180e-05
4.25658e+02	2.92375e-02	1.40402e-02	1.54866	0.24555	2.31180e-05
4.26028e+02	2.92376e-02	1.39861e-02	3.51091	2.35779	2.31180e-05
4.26398e+02	2.92386e-02	1.40568e-02	5.54332	4.42073	2.31180e-05
4.26768e+02	2.92351e-02	1.38392e-02	1.37594	0.13892	2.31180e-05
4.27138e+02	2.92360e-02	1.37438e-02	3.59597	2.05884	2.31180e-05
4.27509e+02	2.92436e-02	1.40428e-02	5.88920	3.92594	2.31180e-05
4.27879e+02	2.92368e-02	1.38902e-02	2.00700	5.70614	2.31180e-05
4.28249e+02	2.92330e-02	1.42064e-02	4.48241	1.15240	2.31180e-05
4.28619e+02	2.92282e-02	1.39738e-02	0.73114	2.84542	2.31180e-05
4.28989e+02	2.92324e-02	1.39567e-02	3.34786	4.47585	2.31180e-05
4.29359e+02	2.92479e-02	1.42696e-02	6.09769	6.01186	2.31180e-05
4.29729e+02	2.92356e-02	1.37402e-02	2.58436	1.24942	2.31180e-05
4.30100e+02	2.92385e-02	1.38493e-02	5.48361	2.66238	2.31180e-05
4.30470e+02	2.92339e-02	1.38654e-02	2.19813	3.99674	2.31180e-05
4.30840e+02	2.92316e-02	1.40270e-02	5.25102	5.29918	2.31180e-05
4.31210e+02	2.92461e-02	1.39108e-02	2.05591	0.30411	2.31180e-05
4.31580e+02	2.92363e-02	1.39555e-02	5.29906	1.45891	2.31180e-05
4.31950e+02	2.92297e-02	1.36847e-02	2.32286	2.57158	2.31180e-05
4.32320e+02	2.92458e-02	1.39621e-02	5.73207	3.60304	2.31180e-05
4.32691e+02	2.92320e-02	1.40391e-02	2.92432	4.58920	2.31180e-05
4.33061e+02	2.92346e-02	1.40723e-02	0.19900	5.53268	2.31180e-05
4.33431e+02	2.92427e-02	1.36201e-02	3.84374	0.10952	2.31180e-05
4.33801e+02	2.92340e-02	1.37523e-02	1.26766	0.92922	2.31180e-05
4.34171e+02	2.92312e-02	1.37319e-02	5.07450	1.67092	2.31180e-05
4.34541e+02	2.92347e-02	1.39480e-02	2.70875	2.32155	2.31180e-05
4.34911e+02	2.92314e-02	1.39513e-02	0.39001	2.94839	2.31180e-05
4.35281e+02	2.92417e-02	1.38315e-02	4.45555	3.49477	2.31180e-05
4.35652e+02	2.92300e-02	1.36337e-02	2.29833	4.00248	2.31180e-05
4.36022e+02	2.92507e-02	1.41059e-02	0.24393	4.42818	2.31180e-05
4.36392e+02	2.92313e-02	1.41192e-02	4.57694	4.77137	2.31180e-05
4.36762e+02	2.92369e-02	1.38843e-02	2.65920	5.10312	2.31180e-05
4.37132e+02	2.92278e-02	1.37366e-02	0.86410	5.35055	2.31180e-05
4.37502e+02	2.92374e-02	1.37435e-02	5.42325	5.53232	2.31180e-05
4.37872e+02	2.92389e-02	1.36354e-02	3.81445	5.61783	2.31180e-05
4.38243e+02	2.92334e-02	1.37976e-02	2.23978	5.69246	2.31180e-05
4.38613e+02	2.92341e-02	1.36957e-02	0.74833	5.70440	2.31180e-05
4.38983e+02	2.92438e-02	1.38313e-02	5.66184	5.61609	2.31180e-05
4.39353e+02	2.92342e-02	1.40572e-02	4.36967	5.47122	2.31180e-05
4.39723e+02	2.92333e-02	1.39441e-02	3.11365	5.31123	2.31180e-05
4.40093e+02	2.92441e-02	1.36685e-02	1.92194	5.10803	2.31180e-05
4.40463e+02	2.92355e-02	1.38701e-02	0.91646	4.73981	2.31180e-05
4.40834e+02	2.92374e-02	1.40917e-02	6.23827	4.36653	2.31180e-05
4.41204e+02	2.92361e-02	1.38539e-02	5.33229	3.94153	2.31180e-05
4.41574e+02	2.92382e-02	1.35974e-02	4.52566	3.43879	2.31180e-05
4.41944e+02	2.92388e-02	1.35869e-02	3.82220	2.85221	2.31180e-05
4.42314e+02	2.92278e-02	1.39496e-02	3.14837	2.25885	2.31180e-05
4.42684e+02	2.92250e-02	1.36971e-02	2.58590	1.57493	2.31180e-05
4.43054e+02	2.92346e-02	1.37149e-02	2.12523	0.80942	2.31180e-05
4.43425e+02	2.92374e-02	1.37953e-02	1.70560	0.02506	2.31180e-05
4.43795e+02	2.92344e-02	1.36414e-02	1.37682	5.45363	2.31180e-05
4.44165e+02	2.92390e-02	1.37997e-02	1.16832	4.49932	2.31180e-05
4.44535e+02	2.92333e-02	1.38131e-02	1.03514	3.50897	2.31180e-05
4.44905e+02	2.92327e-02	1.36048e-02	0.94700	2.47708	2.31180e-05
4.45275e+02	2.92399e-02	1.37647e-02	0.97669	1.34763	2.31180e-05
4.45645e+02	2.92333e-02	1.38033e-02	1.07469	0.17187	2.31180e-05
4.46015e+02	2.92333e-02	1.36184e-02	1.23049	5.24198	2.31180e-05
4.46386e+02	2.92390e-02	1.37799e-02	1.51022	3.92528	2.31180e-05
4.46756e+02	2.92370e-02	1.37205e-02	1.84254	2.57864	2.31180e-05
4.47126e+02	2.92302e-02	1.34873e-02	2.26106	1.16592	2.31180e-05
4.47496e+02	2.92235e-02	1.39648e-02	2.80231	5.93376	2.31180e-05
4.47866e+02	2.92318e-02	1.37390e-02	3.35616	4.42779	2.31180e-05
4.48236e+02	2.92414e-02	1.32784e-02	4.05265	2.81757	2.31180e-05
4.48606e+02	2.92336e-02	1.38767e-02	4.82196	1.13739	2.31180e-05
4.48977e+02	2.92385e-02	1.38268e-02	5.63317	5.71951	2.31180e-05
4.49347e+02	2.92413e-02	1.37682e-02	0.25510	3.94604	2.31180e-05
4.49717e+02	2.92339e-02	1.39582e-02	1.26612	2.08635	2.31180e-05
4.50087e+02	2.92399e-02	1.34513e-02	2.31224	0.21351	2.31180e-05
4.50457e+02	2.92340e-02	1.37710e-02	3.53303	4.46951	2.31180e-05
4.50827e+02	2.92313e-02	1.38417e-02	4.74654	2.47105	2.31180e-05
4.51197e+02	2.92513e-02	1.39740e-02	6.08791	0.36513	2.31180e-05
4.51568e+02	2.92338e-02	1.37525e-02	1.20810	4.50070	2.31180e-05
4.51938e+02	2.92232e-02	1.36500e-02	2.70175	2.30174	2.31180e-05
4.52308e+02	2.92402e-02	1.36252e-02	4.30929	6.27461	2.31180e-05
4.52678e+02	2.92399e-02	1.38612e-02	5.91664	3.98595	2.31180e-05
4.53048e+02	2.92399e-02	1.39172e-02	1.37039	1.58766	2.31180e-05
4.53418e+02	2.92331e-02	1.37799e-02	3.18764	5.41467	2.31180e-05
4.53788e+02	2.92304e-02	1.35124e-02	5.06953	2.91432	2.31180e-05
4.54158e+02	2.92336e-02	1.37054e-02	0.78612	0.31529	2.31180e-05
4.54529e+02	2.92223e-02	1.36622e-02	2.82641	3.98063	2.31180e-05
4.54899e+02	2.92323e-02	1.38088e-02	4.98575	1.26401	2.31180e-05
4.55269e+02	2.92273e-02	1.35505e-02	0.89761	4.81549	2.31180e-05
4.55639e+02	2.92307e-02	1.38032e-02	3.22812	1.96937	2.31180e-05
4.56009e+02	2.92408e-02	1.37522e-02	5.62261	5.38035	2.31180e-05
4.56379e+02	2.92378e-02	1.36098e-02	1.79740	2.44763	2.31180e-05
4.56749e+02	2.92425e-02	1.35306e-02	4.34589	5.72937	2.31180e-05
4.57120e+02	2.92361e-02	1.36198e-02	0.67266	2.68600	2.31180e-05
4.57490e+02	2.92347e-02	1.36777e-02	3.38208	5.84789	2.31180e-05
4.57860e+02	2.92517e-02	1.39308e-02	6.17423	2.66371	2.31180e-05
4.58230e+02	2.92252e-02	1.38152e-02	2.76131	5.70532	2.31180e-05
4.58600e+02	2.92403e-02	1.36184e-02	5.69316	2.42312	2.31180e-05
4.58970e+02	2.92400e-02	1.35734e-02	2.43133	5.35434	2.31180e-05
4.59340e+02	2.92405e-02	1.35485e-02	5.56535	1.91124	2.31180e-05
4.59711e+02	2.92285e-02	1.36688e-02	2.49270	4.71179	2.31180e-05
4.60081e+02	2.92410e-02	1.36256e-02	5.74577	1.19079	2.31180e-05
4.60451e+02	2.92339e-02	1.36769e-02	2.81853	3.86954	2.31180e-05
4.60821e+02	2.92518e-02	1.39104e-02	6.25755	0.20335	2.31180e-05
4.61191e+02	2.92342e-02	1.34948e-02	3.47606	2.77739	2.31180e-05
4.61561e+02	2.92350e-02	1.35977e-02	0.79571	5.27114	2.31180e-05
4.61931e+02	2.92345e-02	1.37516e-02	4.47180	1.43003	2.31180e-05
4.62302e+02	2.92362e-02	1.35124e-02	1.94989	3.80519	2.31180e-05
4.62672e+02	2.92390e-02	1.37196e-02	5.76668	6.14722	2.31180e-05
4.63042e+02	2.92322e-02	1.36659e-02	3.42493	2.10087	2.31180e-05
4.63412e+02	2.92321e-02	1.34180e-02	1.12286	4.33636	2.31180e-05
4.63782e+02	2.92321e-02	1.36987e-02	5.22168	0.17363	2.31180e-05
4.64152e+02	2.92296e-02	1.34759e-02	3.06578	2.28674	2.31180e-05
4.64522e+02	2.92325e-02	1.35970e-02	1.04370	4.28544	2.31180e-05
4.64892e+02	2.92353e-02	1.34303e-02	5.33645	6.27382	2.31180e-05
4.65263e+02	2.92355e-02	1.35706e-02	3.46431	1.88037	2.31180e-05
4.65633e+02	2.92381e-02	1.35468e-02	1.66106	3.72064	2.31180e-05
4.66003e+02	2.92380e-02	1.36940e-02	6.19226	5.53200	2.31180e-05
4.66373e+02	2.92302e-02	1.37982e-02	4.58357	0.93648	2.31180e-05
4.66743e+02	2.92222e-02	1.35382e-02	2.98259	2.63665	2.31180e-05
4.67113e+02	2.92393e-02	1.37946e-02	1.50556	4.24990	2.31180e-05
4.67483e+02	2.92510e-02	1.38233e-02	0.11564	5.78010	2.31180e-05
4.67854e+02	2.92342e-02	1.35758e-02	5.06274	0.99311	2.31180e-05
4.68224e+02	2.92360e-02	1.35597e-02	3.85468	2.38127	2.31180e-05
4.68594e+02	2.92231e-02	1.34518e-02	2.65180	3.78527	2.31180e-05
4.68964e+02	2.92401e-02	1.37666e-02	1.54403	5.11313	2.31180e-05
4.69334e+02	2.92445e-02	1.35859e-02	0.55356	0.06197	2.31180e-05
4.69704e+02	2.92392e-02	1.36784e-02	5.90115	1.25889	2.31180e-05
4.70074e+02	2.92279e-02	1.36260e-02	5.07355	2.36819	2.31180e-05
4.70445e+02	2.92401e-02	1.31573e-02	4.29227	3.45188	2.31180e-05
4.70815e+02	2.92369e-02	1.34721e-02	3.60306	4.46274	2.31180e-05
4.71185e+02	2.92226e-02	1.37336e-02	3.02322	5.40136	2.31180e-05
4.71555e+02	2.92367e-02	1.32400e-02	2.44024	0.06414	2.31180e-05
4.71925e+02	2.92349e-02	1.34173e-02	2.01777	0.86926	2.31180e-05
4.72295e+02	2.92434e-02	1.36777e-02	1.62687	1.66168	2.31180e-05
4.72665e+02	2.92330e-02	1.33339e-02	1.33423	2.37817	2.31180e-05
4.73035e+02	2.92301e-02	1.36545e-02	1.13837	3.01681	2.31180e-05
4.73406e+02	2.92387e-02	1.34681e-02	1.00585	3.61222	2.31180e-05
4.73776e+02	2.92268e-02	1.33654e-02	0.92979	4.17186	2.31180e-05
4.74146e+02	2.92321e-02	1.34906e-02	0.97361	4.63143	2.31180e-05
4.74516e+02	2.92349e-02	1.35812e-02	1.06984	5.05808	2.31180e-05
4.74886e+02	2.92324e-02	1.33122e-02	1.24852	5.44065	2.31180e-05
4.75256e+02	2.92389e-02	1.37121e-02	1.50188	5.75070	2.31180e-05
4.75626e+02	2.92365e-02	1.33960e-02	1.86855	5.96726	2.31180e-05
4.75997e+02	2.92402e-02	1.31798e-02	2.23467	6.20556	2.31180e-05
4.76367e+02	2.92245e-02	1.36353e-02	2.78058	0.00022	2.31180e-05
4.76737e+02	2.92311e-02	1.35471e-02	3.36650	0.05767	2.31180e-05
4.77107e+02	2.92400e-02	1.29557e-02	3.99899	0.08965	2.31180e-05
4.77477e+02	2.92305e-02	1.35681e-02	4.72626	0.04606	2.31180e-05
4.77847e+02	2.92345e-02	1.36050e-02	5.56067	6.19818	2.31180e-05
4.78217e+02	2.92504e-02	1.36991e-02	0.14809	6.05146	2.31180e-05
4.78588e+02	2.92292e-02	1.34077e-02	1.12010	5.84010	2.31180e-05
4.78958e+02	2.92327e-02	1.33514e-02	2.18756	5.53659	2.31180e-05
4.79328e+02	2.92306e-02	1.35344e-02	3.32807	5.17934	2.31180e-05
4.79698e+02	2.92371e-02	1.31891e-02	4.50998	4.80183	2.31180e-05
4.80068e+02	2.92434e-02	1.36138e-02	5.81066	4.32369	2.31180e-05
4.80438e+02	2.92265e-02	1.34579e-02	0.88290	3.81182	2.31180e-05
4.80808e+02	2.92296e-02	1.33701e-02	2.33716	3.22041	2.31180e-05
4.81179e+02	2.92357e-02	1.31519e-02	3.82926	2.61292	2.31180e-05
4.81549e+02	2.92353e-02	1.34354e-02	5.41886	1.92538	2.31180e-05
4.81919e+02	2.92323e-02	1.34166e-02	0.82808	1.15610	2.31180e-05
4.82289e+02	2.92349e-02	1.33952e-02	2.59601	0.34752	2.31180e-05
4.82659e+02	2.92383e-02	1.31098e-02	4.41898	5.77165	2.31180e-05
4.83029e+02	2.92446e-02	1.36649e-02	0.04154	4.84753	2.31180e-05
4.83399e+02	2.92443e-02	1.33794e-02	1.99849	3.89293	2.31180e-05
4.83769e+02	2.92398e-02	1.32006e-02	4.13131	2.78203	2.31180e-05
4.84140e+02	2.92510e-02	1.36719e-02	6.24455	1.71131	2.31180e-05
4.84510e+02	2.92413e-02	1.31111e-02	2.13240	0.60179	2.31180e-05
4.84880e+02	2.92395e-02	1.33249e-02	4.48613	5.61275	2.31180e-05
4.85250e+02	2.92346e-02	1.34572e-02	0.58115	4.33592	2.31180e-05
4.85620e+02	2.92293e-02	1.35006e-02	3.04496	2.99265	2.31180e-05
4.85990e+02	2.92376e-02	1.32812e-02	5.56981	1.62701	2.31180e-05
4.86360e+02	2.92333e-02	1.30818e-02	1.88614	0.18742	2.31180e-05
4.86731e+02	2.92318e-02	1.35063e-02	4.59395	4.94355	2.31180e-05
4.87101e+02	2.92286e-02	1.34914e-02	1.08457	3.36890	2.31180e-05
4.87471e+02	2.92387e-02	1.31127e-02	3.95152	1.72151	2.31180e-05
4.87841e+02	2.92438e-02	1.33945e-02	0.55856	0.07116	2.31180e-05
4.88211e+02	2.92331e-02	1.31043e-02	3.55283	4.61988	2.31180e-05
4.88581e+02	2.92307e-02	1.32516e-02	0.33337	2.83431	2.31180e-05
4.88951e+02	2.92338e-02	1.31979e-02	3.50287	0.96297	2.31180e-05
4.89322e+02	2.92363e-02	1.34821e-02	0.46888	5.31542	2.31180e-05
4.89692e+02	2.92350e-02	1.33333e-02	3.80000	3.32192	2.31180e-05
4.90062e+02	2.92337e-02	1.33464e-02	0.89627	1.31684	2.31180e-05
4.90432e+02	2.92387e-02	1.29980e-02	4.35818	5.51603	2.31180e-05
4.90802e+02	2.92338e-02	1.31221e-02	1.59413	3.39313	2.31180e-05
4.91172e+02	2.92316e-02	1.32808e-02	5.23256	1.17093	2.31180e-05
4.91542e+02	2.92352e-02	1.33010e-02	2.64215	5.19734	2.31180e-05
4.91912e+02	2.92334e-02	1.34877e-02	0.14012	2.87144	2.31180e-05
4.92283e+02	2.92390e-02	1.30828e-02	4.02281	0.46334	2.31180e-05
4.92653e+02	2.92372e-02	1.32766e-02	1.64392	4.33657	2.31180e-05
4.93023e+02	2.92416e-02	1.32609e-02	5.65508	1.84066	2.31180e-05
4.93393e+02	2.92314e-02	1.30949e-02	3.43124	5.59838	2.31180e-05
4.93763e+02	2.92328e-02	1.33291e-02	1.30980	3.00616	2.31180e-05
4.94133e+02	2.92362e-02	1.33454e-02	5.56842	0.32068	2.31180e-05
4.94503e+02	2.92358e-02	1.30725e-02	3.60065	3.88047	2.31180e-05
4.94874e+02	2.92355e-02	1.32692e-02	1.70996	1.09999	2.31180e-05
4.95244e+02	2.92440e-02	1.37278e-02	6.20781	4.51625	2.31180e-05
