# t [tau_{circ,b}]	a	e	mean_anomaly	varpi	mass/M_star
6.36636e+01	2.23144e-02	1.74925e-02	2.63133	2.88626	1.29620e-05
6.40338e+01	2.23191e-02	1.79567e-02	5.66659	4.55088	1.29620e-05
6.44039e+01	2.23102e-02	1.79927e-02	2.82525	6.03271	1.29620e-05
6.47740e+01	2.23179e-02	1.79505e-02	0.35587	1.08476	1.29620e-05
6.51442e+01	2.23122e-02	1.72674e-02	4.55060	2.26216	1.29620e-05
6.55143e+01	2.23171e-02	1.69796e-02	2.87168	3.27795	1.29620e-05
6.58844e+01	2.23203e-02	1.75929e-02	1.59006	4.09268	1.29620e-05
6.62546e+01	2.23166e-02	1.78537e-02	0.69711	4.73902	1.29620e-05
6.66247e+01	2.23152e-02	1.73259e-02	0.16888	5.24282	1.29620e-05
6.69949e+01	2.23212e-02	1.79699e-02	0.07382	5.55812	1.29620e-05
6.73650e+01	2.23181e-02	1.79661e-02	0.35056	5.69321	1.29620e-05
6.77351e+01	2.23128e-02	1.71235e-02	0.97843	5.69751	1.29620e-05
6.81053e+01	2.23164e-02	1.73953e-02	2.01593	5.50748	1.29620e-05
6.84754e+01	2.23209e-02	1.67444e-02	3.43540	5.15338	1.29620e-05
6.88455e+01	2.23166e-02	1.73311e-02	5.21573	4.68023	1.29620e-05
6.92157e+01	2.23151e-02	1.75300e-02	1.11722	3.99064	1.29620e-05
6.95858e+01	2.23205e-02	1.67404e-02	3.65086	3.16742	1.29620e-05
6.99560e+01	2.23177e-02	1.77350e-02	0.32456	2.13511	1.29620e-05
7.03261e+01	2.23208e-02	1.65487e-02	3.61442	0.98298	1.29620e-05
7.06962e+01	2.23143e-02	1.72992e-02	1.05771	5.91468	1.29620e-05
7.10664e+01	2.23159e-02	1.70866e-02	5.08410	4.45131	1.29620e-05
7.14365e+01	2.23204e-02	1.65984e-02	3.25241	2.77172	1.29620e-05
7.18066e+01	2.23175e-02	1.73098e-02	1.76308	0.96069	1.29620e-05
7.21768e+01	2.23132e-02	1.67774e-02	0.65788	5.25872	1.29620e-05
