# t [tau_{circ,b}]	a	e	mean_anomaly	varpi	mass/M_star
7.29171e+01	1.58628e-02	1.24311e-03	2.94670	4.46085	4.36970e-05
7.32872e+01	1.58630e-02	3.29514e-04	5.93150	1.10770	4.36970e-05
7.36573e+01	1.58616e-02	1.50882e-03	2.17414	4.94948	4.36970e-05
7.40275e+01	1.58618e-02	1.24312e-03	4.74911	2.90993	4.36970e-05
7.43976e+01	1.58658e-02	2.12104e-04	3.07149	5.61636	4.36970e-05
7.47677e+01	1.58635e-02	9.74264e-04	1.64469	2.19442	4.36970e-05
7.51379e+01	1.58653e-02	1.54475e-03	0.19817	5.52317	4.36970e-05
7.55080e+01	1.58625e-02	1.22171e-03	5.38808	2.66080	4.36970e-05
7.58782e+01	1.58642e-02	7.87887e-04	5.33166	5.49071	4.36970e-05
7.62483e+01	1.58615e-02	2.74039e-04	1.12647	0.38868	4.36970e-05
7.66184e+01	1.58635e-02	6.70591e-04	2.16017	3.01439	4.36970e-05
7.69886e+01	1.58622e-02	1.42566e-03	3.72767	5.54707	4.36970e-05
7.73587e+01	1.58656e-02	1.56768e-03	6.12024	1.41177	4.36970e-05
7.77288e+01	1.58657e-02	1.32066e-03	2.39173	3.83526	4.36970e-05
7.80990e+01	1.58636e-02	1.27274e-03	6.12133	5.56592	4.36970e-05
7.84691e+01	1.58608e-02	1.23379e-03	3.99358	0.98044	4.36970e-05
7.88392e+01	1.58625e-02	1.13606e-03	2.61163	2.36744	4.36970e-05
7.92094e+01	1.58650e-02	1.04366e-03	1.68225	3.73618	4.36970e-05
7.95795e+01	1.58656e-02	1.03170e-03	1.40508	4.88549	4.36970e-05
7.99497e+01	1.58644e-02	1.02633e-03	1.83948	5.79783	4.36970e-05
8.03198e+01	1.58616e-02	1.18843e-03	2.86216	0.22593	4.36970e-05
8.06899e+01	1.58604e-02	1.19722e-03	4.30567	0.94579	4.36970e-05
8.10601e+01	1.58642e-02	1.31392e-03	0.22512	1.33489	4.36970e-05
8.14302e+01	1.58625e-02	1.36158e-03	3.11388	1.46493	4.36970e-05
8.18003e+01	1.58636e-02	1.45853e-03	0.48117	1.30293	4.36970e-05
8.21705e+01	1.58633e-02	1.27786e-03	4.45579	1.19766	4.36970e-05
8.25406e+01	1.58653e-02	3.69886e-04	3.11316	0.55084	4.36970e-05
8.29108e+01	1.58607e-02	2.83622e-04	1.87304	0.22295	4.36970e-05
8.32809e+01	1.58659e-02	9.81371e-04	5.93278	1.30125	4.36970e-05
8.36510e+01	1.58625e-02	1.20746e-03	6.06256	0.48850	4.36970e-05
8.40212e+01	1.58623e-02	1.40269e-03	0.81805	5.42713	4.36970e-05
8.43913e+01	1.58621e-02	6.30252e-04	2.25006	4.10740	4.36970e-05
8.47614e+01	1.58645e-02	1.13281e-04	3.61862	3.26739	4.36970e-05
8.51316e+01	1.58601e-02	1.15636e-03	4.82730	3.00420	4.36970e-05
8.55017e+01	1.58597e-02	1.42170e-03	2.08349	0.86847	4.36970e-05
8.58719e+01	1.58619e-02	3.12633e-04	5.75915	5.25025	4.36970e-05
8.62420e+01	1.58625e-02	1.03183e-03	2.11241	4.80082	4.36970e-05
8.66121e+01	1.58616e-02	1.37583e-03	0.92684	2.30248	4.36970e-05
8.69823e+01	1.58604e-02	2.13674e-04	0.25392	5.98503	4.36970e-05
8.73524e+01	1.58592e-02	1.15346e-03	4.40294	5.29874	4.36970e-05
8.77225e+01	1.58640e-02	1.22051e-03	5.12074	2.12594	4.36970e-05
8.80927e+01	1.58629e-02	2.17569e-04	5.07571	0.12348	4.36970e-05
8.84628e+01	1.58637e-02	1.46737e-03	6.13093	3.71181	4.36970e-05
8.88330e+01	1.58599e-02	2.61230e-04	2.10619	0.21832	4.36970e-05
8.92031e+01	1.58616e-02	1.28595e-03	2.97657	4.84424	4.36970e-05
8.95732e+01	1.58598e-02	1.94012e-04	0.35554	0.75600	4.36970e-05
8.99434e+01	1.58643e-02	1.22973e-03	2.16061	5.20996	4.36970e-05
9.03135e+01	1.58592e-02	1.91265e-04	1.09871	0.36721	4.36970e-05
9.06836e+01	1.58639e-02	1.37446e-03	4.38332	4.14526	4.36970e-05
9.10538e+01	1.58626e-02	1.25224e-04	3.13917	0.32730	4.36970e-05
9.14239e+01	1.58589e-02	1.36238e-03	2.04257	3.00177	4.36970e-05
9.17941e+01	1.58651e-02	9.70270e-04	0.58253	0.15420	4.36970e-05
9.21642e+01	1.58601e-02	7.11484e-04	2.07174	1.03679	4.36970e-05
9.25343e+01	1.58646e-02	1.28187e-03	1.57216	4.30377	4.36970e-05
