# t [tau_{circ,b}]	a	e	mean_anomaly	varpi	mass/M_star
7.93574e+02	3.83953e-02	1.18928e-02	5.83163	5.16160	3.47100e-05
7.93945e+02	3.84062e-02	1.16352e-02	2.40138	0.09206	3.47100e-05
7.94315e+02	3.84055e-02	1.19783e-02	5.21644	1.34387	3.47100e-05
7.94685e+02	3.83845e-02	1.17679e-02	1.72847	2.60916	3.47100e-05
7.95055e+02	3.83976e-02	1.18057e-02	4.78221	3.60772	3.47100e-05
7.95425e+02	3.84109e-02	1.19904e-02	1.30196	4.85518	3.47100e-05
7.95795e+02	3.83931e-02	1.15263e-02	4.26569	5.93825	3.47100e-05
7.96165e+02	3.84058e-02	1.21454e-02	1.09064	0.58416	3.47100e-05
7.96536e+02	3.84033e-02	1.17985e-02	4.15409	1.56816	3.47100e-05
7.96906e+02	3.84260e-02	1.20213e-02	0.97168	2.49432	3.47100e-05
7.97276e+02	3.83923e-02	1.19246e-02	4.11240	3.38052	3.47100e-05
7.97646e+02	3.83871e-02	1.17808e-02	0.94060	4.28948	3.47100e-05
7.98016e+02	3.83829e-02	1.19656e-02	4.27059	4.97262	3.47100e-05
7.98386e+02	3.84092e-02	1.20778e-02	1.12685	5.84355	3.47100e-05
7.98756e+02	3.83955e-02	1.14702e-02	4.38922	0.30520	3.47100e-05
7.99126e+02	3.83978e-02	1.17907e-02	1.52116	0.88816	3.47100e-05
7.99497e+02	3.84010e-02	1.18679e-02	4.85945	1.54558	3.47100e-05
7.99867e+02	3.83934e-02	1.18687e-02	2.04211	2.06670	3.47100e-05
8.00237e+02	3.84016e-02	1.19421e-02	5.44359	2.66430	3.47100e-05
8.00607e+02	3.83992e-02	1.13406e-02	2.56068	3.24584	3.47100e-05
8.00977e+02	3.83968e-02	1.20835e-02	6.20998	3.56947	3.47100e-05
8.01347e+02	3.83991e-02	1.16150e-02	3.40186	4.06542	3.47100e-05
8.01717e+02	3.84262e-02	1.19946e-02	0.74262	4.40504	3.47100e-05
8.02088e+02	3.83842e-02	1.18931e-02	4.35207	4.75767	3.47100e-05
8.02458e+02	3.83845e-02	1.17157e-02	1.69238	5.09065	3.47100e-05
8.02828e+02	3.83954e-02	1.20596e-02	5.52163	5.21032	3.47100e-05
8.03198e+02	3.83849e-02	1.19692e-02	2.90260	5.49241	3.47100e-05
8.03568e+02	3.84346e-02	1.20882e-02	0.41082	5.64058	3.47100e-05
8.03938e+02	3.83863e-02	1.19261e-02	4.24483	5.75483	3.47100e-05
8.04308e+02	3.83849e-02	1.17289e-02	1.76450	5.88358	3.47100e-05
8.04679e+02	3.83898e-02	1.19019e-02	5.77887	5.79332	3.47100e-05
8.05049e+02	3.83959e-02	1.16775e-02	3.34682	5.86381	3.47100e-05
8.05419e+02	3.84255e-02	1.19373e-02	1.06535	5.77597	3.47100e-05
8.05789e+02	3.84060e-02	1.18532e-02	5.09046	5.66386	3.47100e-05
8.06159e+02	3.83896e-02	1.14993e-02	2.77277	5.60631	3.47100e-05
8.06529e+02	3.83895e-02	1.19098e-02	0.68446	5.31014	3.47100e-05
8.06899e+02	3.84000e-02	1.17978e-02	4.74968	5.14231	3.47100e-05
8.07269e+02	3.84050e-02	1.14504e-02	2.68878	4.80876	3.47100e-05
8.07640e+02	3.83881e-02	1.16467e-02	0.55545	4.55862	3.47100e-05
8.08010e+02	3.84091e-02	1.14497e-02	4.75678	4.24080	3.47100e-05
8.08380e+02	3.83903e-02	1.18219e-02	2.81378	3.77518	3.47100e-05
8.08750e+02	3.83833e-02	1.16366e-02	0.77725	3.40099	3.47100e-05
8.09120e+02	3.84068e-02	1.21204e-02	5.26530	2.77815	3.47100e-05
8.09490e+02	3.83905e-02	1.18001e-02	3.25186	2.37085	3.47100e-05
8.09860e+02	3.84119e-02	1.16441e-02	1.44474	1.74949	3.47100e-05
8.10231e+02	3.84063e-02	1.19992e-02	5.88446	1.16364	3.47100e-05
8.10601e+02	3.83945e-02	1.14532e-02	4.03249	0.58152	3.47100e-05
8.10971e+02	3.83902e-02	1.18552e-02	2.37657	6.07725	3.47100e-05
8.11341e+02	3.83826e-02	1.15587e-02	0.61436	5.40608	3.47100e-05
8.11711e+02	3.84033e-02	1.21100e-02	5.35775	4.49355	3.47100e-05
8.12081e+02	3.84106e-02	1.13365e-02	3.63970	3.75659	3.47100e-05
8.12451e+02	3.83953e-02	1.17982e-02	2.10013	2.83259	3.47100e-05
8.12822e+02	3.83893e-02	1.16254e-02	0.48054	1.98893	3.47100e-05
8.13192e+02	3.84067e-02	1.16023e-02	5.19974	1.08447	3.47100e-05
8.13562e+02	3.84055e-02	1.15397e-02	3.80834	6.28164	3.47100e-05
8.13932e+02	3.84019e-02	1.14037e-02	2.24172	5.36896	3.47100e-05
8.14302e+02	3.84009e-02	1.20648e-02	0.95720	4.16629	3.47100e-05
8.14672e+02	3.83949e-02	1.17696e-02	5.81622	3.10129	3.47100e-05
8.15042e+02	3.83882e-02	1.17188e-02	4.58539	1.83543	3.47100e-05
8.15413e+02	3.83885e-02	1.18252e-02	3.20982	0.72373	3.47100e-05
8.15783e+02	3.83934e-02	1.17874e-02	2.03463	5.67459	3.47100e-05
8.16153e+02	3.83912e-02	1.17405e-02	0.75386	4.44762	3.47100e-05
8.16523e+02	3.84140e-02	1.15133e-02	5.82919	3.14212	3.47100e-05
8.16893e+02	3.83947e-02	1.16216e-02	4.72551	1.72502	3.47100e-05
8.17263e+02	3.83928e-02	1.13768e-02	3.54205	0.38586	3.47100e-05
8.17633e+02	3.83930e-02	1.17335e-02	2.56842	5.11137	3.47100e-05
8.18003e+02	3.83881e-02	1.15949e-02	1.45808	3.68865	3.47100e-05
8.18374e+02	3.83882e-02	1.17938e-02	0.57730	2.02865	3.47100e-05
8.18744e+02	3.83955e-02	1.17578e-02	5.82781	0.51817	3.47100e-05
8.19114e+02	3.84084e-02	1.18954e-02	5.05673	5.03353	3.47100e-05
8.19484e+02	3.84068e-02	1.16091e-02	4.08018	3.45787	3.47100e-05
8.19854e+02	3.83887e-02	1.17295e-02	3.30705	1.67008	3.47100e-05
8.20224e+02	3.84027e-02	1.15895e-02	2.38211	0.03257	3.47100e-05
8.20594e+02	3.83983e-02	1.15947e-02	1.70941	4.41796	3.47100e-05
8.20965e+02	3.83988e-02	1.18827e-02	0.90667	2.64889	3.47100e-05
8.21335e+02	3.84419e-02	1.21403e-02	0.21924	0.75807	3.47100e-05
8.21705e+02	3.84058e-02	1.19240e-02	5.86296	5.09787	3.47100e-05
8.22075e+02	3.84074e-02	1.15633e-02	5.18530	3.18960	3.47100e-05
8.22445e+02	3.83920e-02	1.16058e-02	4.66022	1.11942	3.47100e-05
8.22815e+02	3.83942e-02	1.14015e-02	4.06157	5.41708	3.47100e-05
8.23185e+02	3.84057e-02	1.14269e-02	3.64906	3.22485	3.47100e-05
8.23556e+02	3.83793e-02	1.16958e-02	3.08890	1.17922	3.47100e-05
8.23926e+02	3.83917e-02	1.17183e-02	2.74711	5.18985	3.47100e-05
8.24296e+02	3.84021e-02	1.13530e-02	2.23844	3.08244	3.47100e-05
8.24666e+02	3.83811e-02	1.18616e-02	2.02160	0.67561	3.47100e-05
8.25036e+02	3.83856e-02	1.15719e-02	1.59911	4.75548	3.47100e-05
8.25406e+02	3.84043e-02	1.17391e-02	1.38218	2.33918	3.47100e-05
8.25776e+02	3.83906e-02	1.16585e-02	1.07094	0.01448	3.47100e-05
8.26147e+02	3.84009e-02	1.19999e-02	0.95260	3.77279	3.47100e-05
8.26517e+02	3.83828e-02	1.15156e-02	0.72157	1.37015	3.47100e-05
8.26887e+02	3.83897e-02	1.18038e-02	0.68278	5.03926	3.47100e-05
8.27257e+02	3.83855e-02	1.15102e-02	0.48542	2.58178	3.47100e-05
8.27627e+02	3.83884e-02	1.17421e-02	0.52879	6.15893	3.47100e-05
8.27997e+02	3.83887e-02	1.15669e-02	0.40206	3.62108	3.47100e-05
8.28367e+02	3.83885e-02	1.17357e-02	0.52445	0.82630	3.47100e-05
8.28737e+02	3.83859e-02	1.15046e-02	0.47604	4.48352	3.47100e-05
8.29108e+02	3.83895e-02	1.17812e-02	0.66965	1.60767	3.47100e-05
8.29478e+02	3.83828e-02	1.14920e-02	0.70352	5.17281	3.47100e-05
8.29848e+02	3.84005e-02	1.19795e-02	0.94323	2.24127	3.47100e-05
8.30218e+02	3.83904e-02	1.16407e-02	1.05648	5.71742	3.47100e-05
8.30588e+02	3.84047e-02	1.17249e-02	1.37309	2.71124	3.47100e-05
8.30958e+02	3.83859e-02	1.15413e-02	1.58496	6.07878	3.47100e-05
8.31328e+02	3.83811e-02	1.18185e-02	2.00391	2.94873	3.47100e-05
8.31699e+02	3.84016e-02	1.13396e-02	2.21482	0.02453	3.47100e-05
8.32069e+02	3.83923e-02	1.16670e-02	2.71786	3.08384	3.47100e-05
8.32439e+02	3.83797e-02	1.16442e-02	3.05569	0.02345	3.47100e-05
8.32809e+02	3.84050e-02	1.13845e-02	3.60521	3.02601	3.47100e-05
8.33179e+02	3.83951e-02	1.13363e-02	4.01550	6.16690	3.47100e-05
8.33549e+02	3.83903e-02	1.15629e-02	4.61432	2.82699	3.47100e-05
8.33919e+02	3.84093e-02	1.15123e-02	5.14006	5.84288	3.47100e-05
8.34290e+02	3.84047e-02	1.18259e-02	5.81812	2.42545	3.47100e-05
8.34660e+02	3.84432e-02	1.21011e-02	0.16599	5.32387	3.47100e-05
8.35030e+02	3.83960e-02	1.17563e-02	0.85196	1.87945	3.47100e-05
8.35400e+02	3.84022e-02	1.14926e-02	1.63430	4.61551	3.47100e-05
8.35770e+02	3.84035e-02	1.15365e-02	2.30186	1.18169	3.47100e-05
8.36140e+02	3.83888e-02	1.16550e-02	3.22205	3.77061	3.47100e-05
8.36510e+02	3.84106e-02	1.14201e-02	3.98827	0.22883	3.47100e-05
8.36880e+02	3.84056e-02	1.16999e-02	4.94886	2.76718	3.47100e-05
8.37251e+02	3.83914e-02	1.15740e-02	5.71807	5.49532	3.47100e-05
8.37621e+02	3.83893e-02	1.16958e-02	0.46011	1.67688	3.47100e-05
8.37991e+02	3.83906e-02	1.15216e-02	1.33870	4.29738	3.47100e-05
8.38361e+02	3.83921e-02	1.16838e-02	2.44134	0.39160	3.47100e-05
8.38731e+02	3.83878e-02	1.13972e-02	3.39687	2.91443	3.47100e-05
8.39101e+02	3.83883e-02	1.15638e-02	4.55907	5.22203	3.47100e-05
8.39471e+02	3.84043e-02	1.12544e-02	5.64114	1.32502	3.47100e-05
8.39842e+02	3.83885e-02	1.14925e-02	0.57047	3.57294	3.47100e-05
8.40212e+02	3.83940e-02	1.15734e-02	1.84347	5.75499	3.47100e-05
8.40582e+02	3.83841e-02	1.18237e-02	3.00445	1.76551	3.47100e-05
8.40952e+02	3.83831e-02	1.17186e-02	4.36133	3.85491	3.47100e-05
8.41322e+02	3.83880e-02	1.15218e-02	5.56942	6.09107	3.47100e-05
8.41692e+02	3.83914e-02	1.17667e-02	0.73623	1.80599	3.47100e-05
8.42062e+02	3.83928e-02	1.15085e-02	1.99581	3.98100	3.47100e-05
8.42433e+02	3.84026e-02	1.13789e-02	3.51418	5.88966	3.47100e-05
8.42803e+02	3.84128e-02	1.13854e-02	4.91797	1.62819	3.47100e-05
8.43173e+02	3.84044e-02	1.17974e-02	0.14836	3.53117	3.47100e-05
8.43543e+02	3.83964e-02	1.15115e-02	1.76556	5.32534	3.47100e-05
8.43913e+02	3.83911e-02	1.16266e-02	3.25292	0.96600	3.47100e-05
8.44283e+02	3.84072e-02	1.17024e-02	4.99237	2.62949	3.47100e-05
8.44653e+02	3.84001e-02	1.17584e-02	0.18582	4.55405	3.47100e-05
8.45024e+02	3.83814e-02	1.17372e-02	1.97560	6.15755	3.47100e-05
8.45394e+02	3.83945e-02	1.12127e-02	3.58327	1.66968	3.47100e-05
8.45764e+02	3.84029e-02	1.17204e-02	5.41796	3.21808	3.47100e-05
8.46134e+02	3.84268e-02	1.17796e-02	0.92966	4.80122	3.47100e-05
8.46504e+02	3.83921e-02	1.15997e-02	2.73020	0.09466	3.47100e-05
8.46874e+02	3.83938e-02	1.15367e-02	4.69564	1.49824	3.47100e-05
8.47244e+02	3.84009e-02	1.17654e-02	0.17120	3.10724	3.47100e-05
8.47614e+02	3.83853e-02	1.17668e-02	2.20371	4.43418	3.47100e-05
8.47985e+02	3.83945e-02	1.12793e-02	4.07516	5.92092	3.47100e-05
8.48355e+02	3.84125e-02	1.19782e-02	6.14886	0.91316	3.47100e-05
8.48725e+02	3.83931e-02	1.16096e-02	1.98310	2.13959	3.47100e-05
8.49095e+02	3.84097e-02	1.13963e-02	4.02050	3.44681	3.47100e-05
8.49465e+02	3.83975e-02	1.18380e-02	6.20072	4.61346	3.47100e-05
8.49835e+02	3.83906e-02	1.14982e-02	1.94240	5.92211	3.47100e-05
8.50205e+02	3.83885e-02	1.16967e-02	4.21163	0.69597	3.47100e-05
8.50576e+02	3.84439e-02	1.20266e-02	0.14485	1.80139	3.47100e-05
8.50946e+02	3.84031e-02	1.14396e-02	2.38671	2.87703	3.47100e-05
8.51316e+02	3.84006e-02	1.15440e-02	4.82841	3.74714	3.47100e-05
8.51686e+02	3.83835e-02	1.14039e-02	0.74658	4.85560	3.47100e-05
8.52056e+02	3.83905e-02	1.16311e-02	3.17984	5.72443	3.47100e-05
8.52426e+02	3.84015e-02	1.11958e-02	5.51742	0.40376	3.47100e-05
8.52796e+02	3.84012e-02	1.15602e-02	1.71502	1.21457	3.47100e-05
8.53167e+02	3.83834e-02	1.16779e-02	4.31752	1.91159	3.47100e-05
8.53537e+02	3.83877e-02	1.14116e-02	0.43708	2.79471	3.47100e-05
8.53907e+02	3.83888e-02	1.16672e-02	3.06850	3.44130	3.47100e-05
8.54277e+02	3.84029e-02	1.11731e-02	5.58971	4.19599	3.47100e-05
8.54647e+02	3.83997e-02	1.15767e-02	1.96428	4.80594	3.47100e-05
8.55017e+02	3.83972e-02	1.15007e-02	4.76101	5.27319	3.47100e-05
8.55387e+02	3.83904e-02	1.15175e-02	1.03723	5.97573	3.47100e-05
8.55757e+02	3.84049e-02	1.13826e-02	3.87035	0.11396	3.47100e-05
8.56128e+02	3.84390e-02	1.18941e-02	0.32615	0.62443	3.47100e-05
8.56498e+02	3.83861e-02	1.17054e-02	3.13045	1.06660	3.47100e-05
8.56868e+02	3.83955e-02	1.17442e-02	6.08052	1.36800	3.47100e-05
8.57238e+02	3.84007e-02	1.10534e-02	2.54484	1.85896	3.47100e-05
8.57608e+02	3.84015e-02	1.16344e-02	5.54997	2.08337	3.47100e-05
8.57978e+02	3.84028e-02	1.14632e-02	2.26555	2.30854	3.47100e-05
8.58348e+02	3.83960e-02	1.16347e-02	5.19801	2.60107	3.47100e-05
8.58719e+02	3.83816e-02	1.16995e-02	2.02466	2.70721	3.47100e-05
8.59089e+02	3.84129e-02	1.13612e-02	5.00570	2.94058	3.47100e-05
8.59459e+02	3.83995e-02	1.15462e-02	1.83947	3.02861	3.47100e-05
8.59829e+02	3.84098e-02	1.17649e-02	5.12567	2.94444	3.47100e-05
8.60199e+02	3.83875e-02	1.14663e-02	1.84991	3.13669	3.47100e-05
8.60569e+02	3.84071e-02	1.16246e-02	5.16475	3.02538	3.47100e-05
8.60939e+02	3.83983e-02	1.15366e-02	2.16124	2.93146	3.47100e-05
8.61310e+02	3.83903e-02	1.15225e-02	5.36413	2.91532	3.47100e-05
8.61680e+02	3.83929e-02	1.15598e-02	2.46624	2.70779	3.47100e-05
8.62050e+02	3.84109e-02	1.12194e-02	5.76673	2.58256	3.47100e-05
8.62420e+02	3.83858e-02	1.16834e-02	2.91021	2.32418	3.47100e-05
8.62790e+02	3.83973e-02	1.17605e-02	0.12686	1.98810	3.47100e-05
8.63160e+02	3.83910e-02	1.12117e-02	3.46858	1.80824	3.47100e-05
8.63530e+02	3.83923e-02	1.15197e-02	0.76491	1.38149	3.47100e-05
8.63901e+02	3.83836e-02	1.15962e-02	4.38072	0.91518	3.47100e-05
8.64271e+02	3.83870e-02	1.13752e-02	1.55322	0.60698	3.47100e-05
8.64641e+02	3.84063e-02	1.16374e-02	5.25659	0.05470	3.47100e-05
8.65011e+02	3.84067e-02	1.11634e-02	2.66103	5.78398	3.47100e-05
8.65381e+02	3.84083e-02	1.18681e-02	6.25244	5.32648	3.47100e-05
8.65751e+02	3.84069e-02	1.12579e-02	3.77155	4.64980	3.47100e-05
8.66121e+02	3.84229e-02	1.15188e-02	1.22898	4.02860	3.47100e-05
8.66491e+02	3.84015e-02	1.15964e-02	5.00400	3.37320	3.47100e-05
8.66862e+02	3.83939e-02	1.14930e-02	2.58747	2.61773	3.47100e-05
8.67232e+02	3.84442e-02	1.19494e-02	0.13958	1.88965	3.47100e-05
8.67602e+02	3.84081e-02	1.13665e-02	4.07134	1.06138	3.47100e-05
8.67972e+02	3.83874e-02	1.14809e-02	1.76165	0.18490	3.47100e-05
8.68342e+02	3.84054e-02	1.11197e-02	5.65459	5.68107	3.47100e-05
8.68712e+02	3.84012e-02	1.12633e-02	3.42035	4.71918	3.47100e-05
8.69082e+02	3.84084e-02	1.16916e-02	1.21402	3.72546	3.47100e-05
8.69453e+02	3.84066e-02	1.13114e-02	5.23286	2.78773	3.47100e-05
8.69823e+02	3.83858e-02	1.16531e-02	3.11467	1.69485	3.47100e-05
8.70193e+02	3.84050e-02	1.17988e-02	1.03175	0.56323	3.47100e-05
8.70563e+02	3.84096e-02	1.13375e-02	5.15156	5.79378	3.47100e-05
8.70933e+02	3.83864e-02	1.16337e-02	3.13352	4.58650	3.47100e-05
8.71303e+02	3.84081e-02	1.17414e-02	1.14820	3.34314	3.47100e-05
8.71673e+02	3.84024e-02	1.11961e-02	5.37291	2.17100	3.47100e-05
8.72044e+02	3.84054e-02	1.11518e-02	3.49478	0.82133	3.47100e-05
8.72414e+02	3.83935e-02	1.14201e-02	1.63383	5.72297	3.47100e-05
8.72784e+02	3.84269e-02	1.14911e-02	5.99473	4.39881	3.47100e-05
8.73154e+02	3.84036e-02	1.14430e-02	4.18303	2.95884	3.47100e-05
8.73524e+02	3.83918e-02	1.15417e-02	2.40167	1.48255	3.47100e-05
8.73894e+02	3.84292e-02	1.16413e-02	0.62452	6.28040	3.47100e-05
8.74264e+02	3.83980e-02	1.15739e-02	5.14938	4.77494	3.47100e-05
8.74634e+02	3.84025e-02	1.12393e-02	3.49717	3.15544	3.47100e-05
8.75005e+02	3.83938e-02	1.14383e-02	1.89096	1.48397	3.47100e-05
8.75375e+02	3.84026e-02	1.16636e-02	0.14696	6.23422	3.47100e-05
8.75745e+02	3.84040e-02	1.14090e-02	4.93867	4.45106	3.47100e-05
8.76115e+02	3.83920e-02	1.14046e-02	3.45417	2.64462	3.47100e-05
8.76485e+02	3.83866e-02	1.13802e-02	1.79790	1.00895	3.47100e-05
8.76855e+02	3.83943e-02	1.13834e-02	0.36498	5.42490	3.47100e-05
8.77225e+02	3.84063e-02	1.18020e-02	5.31987	3.44863	3.47100e-05
8.77596e+02	3.83980e-02	1.10329e-02	3.75740	1.70495	3.47100e-05
8.77966e+02	3.84031e-02	1.13067e-02	2.41741	6.01275	3.47100e-05
8.78336e+02	3.84080e-02	1.17187e-02	1.13576	3.97609	3.47100e-05
8.78706e+02	3.84343e-02	1.16384e-02	6.09763	1.97549	3.47100e-05
8.79076e+02	3.84022e-02	1.14729e-02	4.84478	6.18422	3.47100e-05
8.79446e+02	3.84069e-02	1.11570e-02	3.66650	4.04111	3.47100e-05
8.79816e+02	3.84087e-02	1.11468e-02	2.49044	1.87789	3.47100e-05
8.80187e+02	3.83924e-02	1.13568e-02	1.23351	6.07963	3.47100e-05
8.80557e+02	3.84045e-02	1.16083e-02	0.15929	3.80665	3.47100e-05
8.80927e+02	3.83998e-02	1.17332e-02	5.46142	1.43598	3.47100e-05
8.81297e+02	3.83946e-02	1.11061e-02	4.26613	5.56103	3.47100e-05
8.81667e+02	3.83948e-02	1.13682e-02	3.30853	3.15623	3.47100e-05
8.82037e+02	3.83915e-02	1.15115e-02	2.38210	0.71707	3.47100e-05
8.82407e+02	3.84130e-02	1.12890e-02	1.45050	4.56015	3.47100e-05
8.82778e+02	3.83871e-02	1.12561e-02	0.46717	2.17181	3.47100e-05
8.83148e+02	3.84092e-02	1.16934e-02	5.94121	5.88368	3.47100e-05
8.83518e+02	3.84094e-02	1.17359e-02	5.22316	3.22849	3.47100e-05
8.83888e+02	3.83945e-02	1.10963e-02	4.25057	0.81493	3.47100e-05
8.84258e+02	3.84086e-02	1.10386e-02	3.55743	4.39599	3.47100e-05
8.84628e+02	3.83908e-02	1.14786e-02	2.86847	1.68646	3.47100e-05
8.84998e+02	3.84004e-02	1.13944e-02	2.20345	5.22927	3.47100e-05
8.85368e+02	3.83895e-02	1.12726e-02	1.44452	2.58421	3.47100e-05
8.85739e+02	3.83981e-02	1.15408e-02	0.87739	6.02061	3.47100e-05
8.86109e+02	3.83922e-02	1.15103e-02	0.36073	3.12025	3.47100e-05
8.86479e+02	3.84300e-02	1.14977e-02	6.03428	0.30912	3.47100e-05
8.86849e+02	3.83885e-02	1.13250e-02	5.50237	3.69785	3.47100e-05
8.87219e+02	3.84074e-02	1.14682e-02	5.10659	0.67330	3.47100e-05
8.87589e+02	3.83963e-02	1.13456e-02	4.73467	3.89144	3.47100e-05
8.87959e+02	3.83944e-02	1.10940e-02	4.17080	1.01789	3.47100e-05
8.88330e+02	3.84138e-02	1.10694e-02	3.89439	4.13084	3.47100e-05
8.88700e+02	3.84050e-02	1.11331e-02	3.57062	1.00398	3.47100e-05
8.89070e+02	3.83902e-02	1.13941e-02	3.33904	4.06279	3.47100e-05
8.89440e+02	3.83836e-02	1.12879e-02	2.93667	1.00912	3.47100e-05
8.89810e+02	3.83917e-02	1.14223e-02	2.75814	4.00507	3.47100e-05
8.90180e+02	3.83943e-02	1.13814e-02	2.60841	0.68583	3.47100e-05
8.90550e+02	3.84087e-02	1.11088e-02	2.47359	3.62821	3.47100e-05
8.90921e+02	3.84031e-02	1.10399e-02	2.23616	0.40263	3.47100e-05
8.91291e+02	3.84038e-02	1.13252e-02	2.20647	3.23112	3.47100e-05
8.91661e+02	3.83871e-02	1.15534e-02	2.23867	5.99466	3.47100e-05
8.92031e+02	3.84021e-02	1.13320e-02	2.23913	2.49978	3.47100e-05
8.92401e+02	3.83997e-02	1.11472e-02	2.13164	5.39725	3.47100e-05
8.92771e+02	3.84042e-02	1.12979e-02	2.24035	1.78556	3.47100e-05
8.93141e+02	3.83922e-02	1.14478e-02	2.40489	4.39809	3.47100e-05
8.93511e+02	3.84089e-02	1.10450e-02	2.55898	0.73114	3.47100e-05
8.93882e+02	3.83988e-02	1.09161e-02	2.61180	3.44988	3.47100e-05
8.94252e+02	3.83873e-02	1.15103e-02	2.87467	5.94829	3.47100e-05
8.94622e+02	3.83906e-02	1.14512e-02	3.15262	2.15653	3.47100e-05
8.94992e+02	3.83932e-02	1.12994e-02	3.49965	4.56185	3.47100e-05
8.95362e+02	3.83970e-02	1.09576e-02	3.65396	0.87642	3.47100e-05
8.95732e+02	3.84082e-02	1.12479e-02	4.08310	3.19044	3.47100e-05
8.96102e+02	3.83862e-02	1.13802e-02	4.44055	5.57170	3.47100e-05
8.96473e+02	3.84075e-02	1.14459e-02	4.97972	1.48317	3.47100e-05
8.96843e+02	3.84062e-02	1.11674e-02	5.25791	3.93822	3.47100e-05
8.97213e+02	3.83946e-02	1.13370e-02	5.78025	6.13981	3.47100e-05
8.97583e+02	3.84104e-02	1.16797e-02	0.03132	2.04284	3.47100e-05
8.97953e+02	3.83904e-02	1.14508e-02	0.66225	4.12743	3.47100e-05
8.98323e+02	3.84239e-02	1.13838e-02	1.21375	0.00271	3.47100e-05
8.98693e+02	3.83868e-02	1.12769e-02	1.78346	2.15439	3.47100e-05
8.99064e+02	3.84023e-02	1.12110e-02	2.47419	4.16461	3.47100e-05
8.99434e+02	3.83924e-02	1.13808e-02	3.22131	6.11488	3.47100e-05
8.99804e+02	3.83921e-02	1.14070e-02	4.03667	1.70841	3.47100e-05
9.00174e+02	3.84075e-02	1.09679e-02	4.66576	3.77032	3.47100e-05
9.00544e+02	3.83888e-02	1.12722e-02	5.48210	5.63620	3.47100e-05
9.00914e+02	3.84093e-02	1.16366e-02	0.06185	1.16831	3.47100e-05
9.01284e+02	3.84036e-02	1.16556e-02	0.98741	2.91619	3.47100e-05
9.01655e+02	3.83938e-02	1.13439e-02	1.93812	4.63319	3.47100e-05
9.02025e+02	3.83920e-02	1.10193e-02	2.75825	0.19893	3.47100e-05
9.02395e+02	3.84148e-02	1.09481e-02	3.82826	1.79922	3.47100e-05
9.02765e+02	3.84013e-02	1.12391e-02	4.85004	3.43223	3.47100e-05
9.03135e+02	3.83934e-02	1.14608e-02	5.95471	4.97788	3.47100e-05
9.03505e+02	3.84284e-02	1.14997e-02	0.70585	0.30565	3.47100e-05
9.03875e+02	3.83865e-02	1.12480e-02	1.75898	1.89671	3.47100e-05
9.04245e+02	3.83855e-02	1.15175e-02	2.96476	3.32691	3.47100e-05
9.04616e+02	3.83909e-02	1.14369e-02	4.18046	4.74349	3.47100e-05
9.04986e+02	3.83994e-02	1.16116e-02	5.47961	6.07117	3.47100e-05
9.05356e+02	3.84378e-02	1.16232e-02	0.38150	1.22546	3.47100e-05
9.05726e+02	3.83867e-02	1.11998e-02	1.62978	2.59736	3.47100e-05
9.06096e+02	3.83851e-02	1.15198e-02	3.01989	3.83142	3.47100e-05
9.06466e+02	3.83860e-02	1.13654e-02	4.39558	5.06453	3.47100e-05
9.06836e+02	3.83921e-02	1.14182e-02	5.87938	6.18436	3.47100e-05
9.07207e+02	3.84278e-02	1.14852e-02	0.98280	1.11292	3.47100e-05
9.07577e+02	3.84048e-02	1.08572e-02	2.35706	2.33707	3.47100e-05
9.07947e+02	3.84122e-02	1.10714e-02	3.97772	3.30601	3.47100e-05
9.08317e+02	3.84026e-02	1.14129e-02	5.51274	4.35606	3.47100e-05
9.08687e+02	3.83970e-02	1.15522e-02	0.85190	5.31416	3.47100e-05
9.09057e+02	3.84089e-02	1.10347e-02	2.46480	6.27600	3.47100e-05
9.09427e+02	3.83965e-02	1.09781e-02	4.01079	1.02299	3.47100e-05
9.09798e+02	3.83935e-02	1.12563e-02	5.74754	1.86334	3.47100e-05
9.10168e+02	3.84121e-02	1.15258e-02	1.17062	2.71867	3.47100e-05
9.10538e+02	3.83897e-02	1.14039e-02	2.99787	3.44959	3.47100e-05
9.10908e+02	3.84035e-02	1.12956e-02	4.87475	4.12492	3.47100e-05
9.11278e+02	3.84408e-02	1.16569e-02	0.30741	4.95815	3.47100e-05
9.11648e+02	3.83983e-02	1.11073e-02	2.09126	5.72001	3.47100e-05
9.12018e+02	3.84081e-02	1.11846e-02	4.09074	6.25954	3.47100e-05
9.12388e+02	3.84117e-02	1.16221e-02	6.01393	0.58700	3.47100e-05
9.12759e+02	3.83891e-02	1.12686e-02	1.74111	1.10674	3.47100e-05
9.13129e+02	3.83972e-02	1.11914e-02	3.79872	1.57344	3.47100e-05
9.13499e+02	3.84084e-02	1.09359e-02	5.70456	2.20227	3.47100e-05
9.13869e+02	3.83892e-02	1.11439e-02	1.48289	2.65678	3.47100e-05
9.14239e+02	3.84126e-02	1.08541e-02	3.65305	2.99733	3.47100e-05
9.14609e+02	3.84055e-02	1.14425e-02	5.80187	3.35503	3.47100e-05
9.14979e+02	3.83894e-02	1.12578e-02	1.73648	3.63958	3.47100e-05
9.15350e+02	3.83935e-02	1.13128e-02	4.00220	3.87055	3.47100e-05
9.15720e+02	3.84379e-02	1.15430e-02	6.14483	4.22228	3.47100e-05
9.16090e+02	3.83975e-02	1.11048e-02	2.07197	4.50107	3.47100e-05
