# t [tau_{circ,b}]	a	e	mean_anomaly	varpi	mass/M_star
9.95669e+02	6.15008e-02	3.19428e-03	2.36606	4.53670	1.08910e-05
9.96040e+02	6.15008e-02	3.31100e-03	4.28364	2.45146	1.08910e-05
9.96410e+02	6.15032e-02	3.37318e-03	5.94155	0.60340	1.08910e-05
9.96780e+02	6.14809e-02	3.10254e-03	1.37307	4.96101	1.08910e-05
9.97150e+02	6.14764e-02	3.43299e-03	3.08936	3.01272	1.08910e-05
9.97520e+02	6.15044e-02	3.21795e-03	4.83703	1.01156	1.08910e-05
9.97890e+02	6.15167e-02	3.58976e-03	0.22399	5.35032	1.08910e-05
9.98260e+02	6.15194e-02	3.39098e-03	1.86187	3.41680	1.08910e-05
9.98630e+02	6.15050e-02	3.18561e-03	4.02097	0.94320	1.08910e-05
9.99001e+02	6.15241e-02	3.68638e-03	5.82291	5.08733	1.08910e-05
9.99371e+02	6.14864e-02	3.07456e-03	1.31475	2.95407	1.08910e-05
9.99741e+02	6.14719e-02	3.51637e-03	3.13901	0.74464	1.08910e-05
1.00011e+03	6.15210e-02	3.35202e-03	5.09658	4.66975	1.08910e-05
1.00048e+03	6.15242e-02	3.56042e-03	0.41491	2.64728	1.08910e-05
1.00085e+03	6.14971e-02	3.26175e-03	2.42539	0.19396	1.08910e-05
1.00122e+03	6.15296e-02	3.27994e-03	4.69059	3.74978	1.08910e-05
1.00159e+03	6.15129e-02	3.47497e-03	0.08136	1.59163	1.08910e-05
1.00196e+03	6.15004e-02	3.22051e-03	2.01973	5.43052	1.08910e-05
1.00233e+03	6.14952e-02	3.29636e-03	4.05237	2.87196	1.08910e-05
1.00270e+03	6.15099e-02	3.42230e-03	5.99051	0.38610	1.08910e-05
1.00307e+03	6.15227e-02	3.22414e-03	1.51836	4.28999	1.08910e-05
1.00344e+03	6.14862e-02	3.38713e-03	3.81580	1.40428	1.08910e-05
1.00381e+03	6.15120e-02	3.48789e-03	5.87735	5.01574	1.08910e-05
1.00418e+03	6.15080e-02	3.36577e-03	1.52103	2.45710	1.08910e-05
1.00455e+03	6.14738e-02	3.43762e-03	3.58091	6.02830	1.08910e-05
1.00492e+03	6.15376e-02	3.79223e-03	5.77071	3.15981	1.08910e-05
1.00529e+03	6.15381e-02	3.50147e-03	1.27943	0.67335	1.08910e-05
1.00566e+03	6.14784e-02	3.54129e-03	3.72745	3.79493	1.08910e-05
1.00603e+03	6.15107e-02	3.45531e-03	5.88857	0.89774	1.08910e-05
1.00640e+03	6.15172e-02	3.22884e-03	1.58684	4.44222	1.08910e-05
1.00677e+03	6.15066e-02	3.01821e-03	3.88100	1.37014	1.08910e-05
1.00714e+03	6.15132e-02	3.44965e-03	6.02532	4.71013	1.08910e-05
1.00751e+03	6.15009e-02	3.43108e-03	1.84380	1.78830	1.08910e-05
1.00788e+03	6.15040e-02	3.27730e-03	4.31505	4.76115	1.08910e-05
1.00825e+03	6.15042e-02	3.30132e-03	0.13668	1.79485	1.08910e-05
1.00862e+03	6.14809e-02	3.33125e-03	2.45723	4.87462	1.08910e-05
1.00899e+03	6.15111e-02	3.23187e-03	4.72520	1.70309	1.08910e-05
1.00936e+03	6.15108e-02	3.31852e-03	0.50883	4.99542	1.08910e-05
1.00973e+03	6.14754e-02	3.54836e-03	2.96339	1.59549	1.08910e-05
1.01010e+03	6.15326e-02	3.63697e-03	5.48186	4.39490	1.08910e-05
1.01047e+03	6.14806e-02	3.14404e-03	1.43531	1.16545	1.08910e-05
1.01085e+03	6.14820e-02	3.31018e-03	3.63443	4.24126	1.08910e-05
1.01122e+03	6.15162e-02	3.47720e-03	6.05044	0.79652	1.08910e-05
1.01159e+03	6.15368e-02	3.19595e-03	1.88982	3.90703	1.08910e-05
1.01196e+03	6.15223e-02	3.44670e-03	4.77811	6.23323	1.08910e-05
1.01233e+03	6.15062e-02	3.30795e-03	0.71236	2.92388	1.08910e-05
1.01270e+03	6.14754e-02	3.49430e-03	3.15335	5.65373	1.08910e-05
1.01307e+03	6.15394e-02	3.64639e-03	5.70315	1.97033	1.08910e-05
1.01344e+03	6.15154e-02	3.20303e-03	1.61470	4.90498	1.08910e-05
1.01381e+03	6.15121e-02	3.19770e-03	4.42356	0.92231	1.08910e-05
1.01418e+03	6.15162e-02	3.46978e-03	0.48851	3.66153	1.08910e-05
1.01455e+03	6.14867e-02	3.31012e-03	3.06110	6.15588	1.08910e-05
1.01492e+03	6.15294e-02	3.45457e-03	5.64047	2.33830	1.08910e-05
1.01529e+03	6.15110e-02	3.21644e-03	1.66231	5.05853	1.08910e-05
1.01566e+03	6.15270e-02	3.18528e-03	4.59622	0.84096	1.08910e-05
1.01603e+03	6.15091e-02	3.31871e-03	0.66477	3.47244	1.08910e-05
1.01640e+03	6.14853e-02	3.34031e-03	3.25942	5.84007	1.08910e-05
1.01677e+03	6.15160e-02	3.46915e-03	5.85667	1.90133	1.08910e-05
1.01714e+03	6.15405e-02	3.04397e-03	1.95986	4.43533	1.08910e-05
1.01751e+03	6.15143e-02	3.17515e-03	5.05821	6.23797	1.08910e-05
1.01788e+03	6.14912e-02	3.05042e-03	1.31277	2.29675	1.08910e-05
1.01825e+03	6.15093e-02	3.11569e-03	4.01244	4.45534	1.08910e-05
1.01862e+03	6.15357e-02	3.77050e-03	0.27026	0.46842	1.08910e-05
1.01899e+03	6.14784e-02	3.53183e-03	3.05203	2.50380	1.08910e-05
1.01936e+03	6.15132e-02	3.42624e-03	5.89435	4.45841	1.08910e-05
1.01973e+03	6.15009e-02	3.09067e-03	2.29333	0.26829	1.08910e-05
1.02010e+03	6.15256e-02	3.38384e-03	5.13684	2.17908	1.08910e-05
1.02047e+03	6.15414e-02	3.48844e-03	1.27496	4.49101	1.08910e-05
1.02084e+03	6.15234e-02	3.16401e-03	4.53692	5.93763	1.08910e-05
1.02121e+03	6.15178e-02	3.44936e-03	0.84571	1.75436	1.08910e-05
1.02158e+03	6.14844e-02	3.29947e-03	3.63312	3.63823	1.08910e-05
1.02195e+03	6.15171e-02	3.47198e-03	0.19537	5.44348	1.08910e-05
1.02232e+03	6.14844e-02	3.44308e-03	3.08420	0.90168	1.08910e-05
1.02269e+03	6.15183e-02	3.44521e-03	6.12411	2.47141	1.08910e-05
1.02306e+03	6.15001e-02	3.23845e-03	2.57093	4.32971	1.08910e-05
1.02343e+03	6.15282e-02	3.39330e-03	5.62108	5.84709	1.08910e-05
1.02380e+03	6.15398e-02	3.17959e-03	1.88921	1.55945	1.08910e-05
1.02417e+03	6.15538e-02	3.66565e-03	5.40055	2.57573	1.08910e-05
1.02454e+03	6.15123e-02	3.11513e-03	1.74519	4.45336	1.08910e-05
1.02491e+03	6.15103e-02	3.19373e-03	4.80440	5.87874	1.08910e-05
1.02528e+03	6.15362e-02	3.51274e-03	1.24812	1.33228	1.08910e-05
1.02565e+03	6.15353e-02	3.34006e-03	4.74787	2.27750	1.08910e-05
1.02602e+03	6.15018e-02	3.04756e-03	1.22518	3.93393	1.08910e-05
1.02639e+03	6.14784e-02	3.26159e-03	4.16334	5.39708	1.08910e-05
1.02676e+03	6.15292e-02	3.58066e-03	0.88047	0.49466	1.08910e-05
1.02713e+03	6.15091e-02	3.27857e-03	4.26148	1.47571	1.08910e-05
1.02750e+03	6.15289e-02	3.51246e-03	0.86968	2.92374	1.08910e-05
1.02787e+03	6.14977e-02	3.30608e-03	4.05836	4.05459	1.08910e-05
1.02824e+03	6.15036e-02	3.30630e-03	0.80947	5.31817	1.08910e-05
1.02861e+03	6.15152e-02	3.22102e-03	4.18628	6.22059	1.08910e-05
1.02898e+03	6.15242e-02	3.47931e-03	0.85799	1.23912	1.08910e-05
1.02935e+03	6.14921e-02	3.36264e-03	4.06375	2.27019	1.08910e-05
1.02972e+03	6.15198e-02	3.50727e-03	0.85427	3.41154	1.08910e-05
1.03009e+03	6.15092e-02	3.25215e-03	4.31301	4.14938	1.08910e-05
1.03046e+03	6.15272e-02	3.25255e-03	1.01379	5.33994	1.08910e-05
1.03083e+03	6.14958e-02	3.05872e-03	4.31129	6.19554	1.08910e-05
1.03120e+03	6.15247e-02	3.43162e-03	1.15789	0.91578	1.08910e-05
1.03157e+03	6.15227e-02	3.43070e-03	4.78283	1.39938	1.08910e-05
1.03194e+03	6.15191e-02	3.30401e-03	1.52955	2.46060	1.08910e-05
1.03231e+03	6.15215e-02	3.19949e-03	4.98332	3.07816	1.08910e-05
1.03268e+03	6.15052e-02	3.37959e-03	1.83214	3.99645	1.08910e-05
1.03305e+03	6.15399e-02	3.62709e-03	5.47381	4.38631	1.08910e-05
1.03342e+03	6.14935e-02	3.19521e-03	2.39906	5.18716	1.08910e-05
1.03379e+03	6.15456e-02	3.76347e-03	5.76829	5.80649	1.08910e-05
1.03416e+03	6.15017e-02	3.21264e-03	2.77131	0.20530	1.08910e-05
1.03453e+03	6.15473e-02	3.86656e-03	6.27103	0.65397	1.08910e-05
1.03490e+03	6.14927e-02	3.27372e-03	3.35314	1.21547	1.08910e-05
1.03527e+03	6.15483e-02	3.80887e-03	0.32969	1.86216	1.08910e-05
1.03564e+03	6.15181e-02	3.15294e-03	4.11748	1.96105	1.08910e-05
1.03601e+03	6.15252e-02	3.19996e-03	1.04185	2.61874	1.08910e-05
1.03638e+03	6.15211e-02	3.17598e-03	4.70022	2.80455	1.08910e-05
1.03675e+03	6.15122e-02	3.21521e-03	1.70405	3.33570	1.08910e-05
1.03712e+03	6.15354e-02	3.55928e-03	5.52276	3.32156	1.08910e-05
1.03749e+03	6.14995e-02	3.27404e-03	2.56446	3.77899	1.08910e-05
1.03787e+03	6.15286e-02	3.54770e-03	6.11694	3.98894	1.08910e-05
1.03824e+03	6.15194e-02	3.03046e-03	3.55735	4.00823	1.08910e-05
1.03861e+03	6.15122e-02	3.27553e-03	0.72563	4.27767	1.08910e-05
1.03898e+03	6.14886e-02	3.13890e-03	4.22890	4.47456	1.08910e-05
1.03935e+03	6.15453e-02	3.30825e-03	1.36426	4.73613	1.08910e-05
1.03972e+03	6.15420e-02	3.62383e-03	5.47209	4.28899	1.08910e-05
1.04009e+03	6.15090e-02	3.14788e-03	2.58071	4.53553	1.08910e-05
1.04046e+03	6.15250e-02	3.49641e-03	6.22155	4.51349	1.08910e-05
1.04083e+03	6.14877e-02	3.47206e-03	3.74504	4.30565	1.08910e-05
1.04120e+03	6.15331e-02	3.29222e-03	0.98469	4.36021	1.08910e-05
1.04157e+03	6.15154e-02	3.16082e-03	4.85079	4.05049	1.08910e-05
1.04194e+03	6.15459e-02	2.99645e-03	1.97272	4.17577	1.08910e-05
1.04231e+03	6.15212e-02	3.39342e-03	6.11207	3.55310	1.08910e-05
1.04268e+03	6.14880e-02	3.37426e-03	3.45955	3.41798	1.08910e-05
1.04305e+03	6.15195e-02	3.45551e-03	0.84719	3.22136	1.08910e-05
1.04342e+03	6.15044e-02	3.26725e-03	4.83182	2.69238	1.08910e-05
1.04379e+03	6.15081e-02	3.04983e-03	2.27733	2.39730	1.08910e-05
1.04416e+03	6.15265e-02	3.47625e-03	6.07701	2.01048	1.08910e-05
1.04453e+03	6.14875e-02	3.50880e-03	3.71394	1.48438	1.08910e-05
1.04490e+03	6.15080e-02	3.03063e-03	1.20964	1.07779	1.08910e-05
1.04527e+03	6.15279e-02	3.38081e-03	5.16135	0.47754	1.08910e-05
1.04564e+03	6.15097e-02	3.17740e-03	2.60448	0.08226	1.08910e-05
1.04601e+03	6.15061e-02	3.18626e-03	0.36939	5.62914	1.08910e-05
1.04638e+03	6.14799e-02	3.31355e-03	4.12595	5.16277	1.08910e-05
1.04675e+03	6.15083e-02	3.29257e-03	1.78898	4.48620	1.08910e-05
1.04712e+03	6.15173e-02	3.34787e-03	5.91734	3.60289	1.08910e-05
1.04749e+03	6.14841e-02	3.43567e-03	3.49951	2.96638	1.08910e-05
1.04786e+03	6.15328e-02	3.42667e-03	1.03255	2.35834	1.08910e-05
1.04823e+03	6.15502e-02	3.66099e-03	5.45033	1.12984	1.08910e-05
1.04860e+03	6.15043e-02	3.11268e-03	3.01763	0.44706	1.08910e-05
1.04897e+03	6.15124e-02	3.17574e-03	0.57116	6.04052	1.08910e-05
1.04934e+03	6.15056e-02	3.24300e-03	4.84174	4.89739	1.08910e-05
1.04971e+03	6.14924e-02	3.37244e-03	2.54837	4.01338	1.08910e-05
1.05008e+03	6.15375e-02	3.65174e-03	0.25378	3.11061	1.08910e-05
1.05045e+03	6.15414e-02	3.22118e-03	4.69637	1.73475	1.08910e-05
1.05082e+03	6.15106e-02	3.03557e-03	2.26774	0.92508	1.08910e-05
1.05119e+03	6.15183e-02	3.33437e-03	0.02940	6.18790	1.08910e-05
1.05156e+03	6.15198e-02	3.16112e-03	4.40899	4.81342	1.08910e-05
1.05193e+03	6.15180e-02	3.07114e-03	2.08716	3.83561	1.08910e-05
1.05230e+03	6.15267e-02	3.46514e-03	6.22973	2.65086	1.08910e-05
1.05267e+03	6.15164e-02	3.19489e-03	4.35567	1.18564	1.08910e-05
1.05304e+03	6.15185e-02	3.05928e-03	2.09710	0.08332	1.08910e-05
1.05341e+03	6.15206e-02	3.36064e-03	0.00467	5.07801	1.08910e-05
1.05378e+03	6.15306e-02	3.12434e-03	4.53271	3.43262	1.08910e-05
1.05415e+03	6.15053e-02	3.08606e-03	2.33547	2.20808	1.08910e-05
1.05452e+03	6.15311e-02	3.53278e-03	0.22734	0.87358	1.08910e-05
1.05489e+03	6.15301e-02	3.40079e-03	4.78406	5.42225	1.08910e-05
1.05526e+03	6.15071e-02	3.20727e-03	2.57019	4.15232	1.08910e-05
1.05563e+03	6.15265e-02	3.32757e-03	0.47468	2.74521	1.08910e-05
1.05600e+03	6.15477e-02	3.32511e-03	5.26565	0.71403	1.08910e-05
1.05637e+03	6.14886e-02	3.39335e-03	3.10259	5.61672	1.08910e-05
1.05674e+03	6.15394e-02	3.49281e-03	0.94748	4.20698	1.08910e-05
1.05711e+03	6.15475e-02	3.65393e-03	5.71762	2.13645	1.08910e-05
1.05748e+03	6.14875e-02	3.35080e-03	3.59080	0.65798	1.08910e-05
1.05785e+03	6.15257e-02	3.14943e-03	1.61519	5.28579	1.08910e-05
1.05822e+03	6.15530e-02	3.83860e-03	6.27140	3.26810	1.08910e-05
1.05859e+03	6.15084e-02	2.98792e-03	4.36736	1.50553	1.08910e-05
1.05896e+03	6.15090e-02	3.23114e-03	2.48292	5.98693	1.08910e-05
1.05933e+03	6.15175e-02	3.27804e-03	0.78116	3.98293	1.08910e-05
1.05970e+03	6.15044e-02	3.15519e-03	5.21848	2.10176	1.08910e-05
1.06007e+03	6.15105e-02	3.25574e-03	3.63492	6.22239	1.08910e-05
1.06044e+03	6.15259e-02	3.08785e-03	1.67534	4.41384	1.08910e-05
1.06081e+03	6.15298e-02	3.47183e-03	6.22143	2.36296	1.08910e-05
1.06118e+03	6.15334e-02	3.38982e-03	4.78347	6.27706	1.08910e-05
1.06155e+03	6.15251e-02	2.82505e-03	2.89750	4.33419	1.08910e-05
1.06192e+03	6.15388e-02	3.44696e-03	0.98575	2.39654	1.08910e-05
1.06229e+03	6.15261e-02	3.41862e-03	5.87942	6.20134	1.08910e-05
1.06266e+03	6.14875e-02	3.39479e-03	4.07406	4.11718	1.08910e-05
1.06303e+03	6.15132e-02	3.16315e-03	2.40614	1.86939	1.08910e-05
1.06340e+03	6.15286e-02	3.40490e-03	0.84845	5.78103	1.08910e-05
1.06377e+03	6.15423e-02	3.41692e-03	5.65088	3.31116	1.08910e-05
1.06414e+03	6.15248e-02	3.11743e-03	4.11742	0.87560	1.08910e-05
1.06451e+03	6.14964e-02	3.22476e-03	2.43940	4.84582	1.08910e-05
1.06489e+03	6.15069e-02	3.13637e-03	0.74644	2.52743	1.08910e-05
1.06526e+03	6.15503e-02	3.66959e-03	5.73641	6.07343	1.08910e-05
1.06563e+03	6.15089e-02	3.23491e-03	4.05660	3.70178	1.08910e-05
1.06600e+03	6.15122e-02	3.18844e-03	2.43081	1.25526	1.08910e-05
1.06637e+03	6.15450e-02	3.43294e-03	0.90670	4.97145	1.08910e-05
1.06674e+03	6.15371e-02	3.54608e-03	5.81159	2.23739	1.08910e-05
1.06711e+03	6.15379e-02	3.11789e-03	4.58443	5.61596	1.08910e-05
1.06748e+03	6.15191e-02	2.92630e-03	2.95764	3.09009	1.08910e-05
1.06785e+03	6.15459e-02	3.46198e-03	1.24453	0.62930	1.08910e-05
1.06822e+03	6.15367e-02	3.52331e-03	0.05138	3.90838	1.08910e-05
1.06859e+03	6.15335e-02	3.19217e-03	5.03289	0.99596	1.08910e-05
1.06896e+03	6.15026e-02	3.39132e-03	3.66546	4.41427	1.08910e-05
1.06933e+03	6.15220e-02	3.00543e-03	2.14628	1.67907	1.08910e-05
1.06970e+03	6.15087e-02	3.15620e-03	0.76557	5.06862	1.08910e-05
1.07007e+03	6.15304e-02	3.44836e-03	5.86713	1.95709	1.08910e-05
1.07044e+03	6.15248e-02	2.95928e-03	4.51441	5.27786	1.08910e-05
1.07081e+03	6.15020e-02	3.28346e-03	3.11736	2.34058	1.08910e-05
1.07118e+03	6.15151e-02	3.08850e-03	1.85804	5.52886	1.08910e-05
1.07155e+03	6.15436e-02	3.51532e-03	0.39874	2.61326	1.08910e-05
1.07192e+03	6.15516e-02	3.69629e-03	5.77873	5.40495	1.08910e-05
1.07229e+03	6.15095e-02	2.98248e-03	4.34819	2.41940	1.08910e-05
1.07266e+03	6.15021e-02	3.28771e-03	3.11537	5.50017	1.08910e-05
1.07303e+03	6.15120e-02	3.14260e-03	1.94740	2.21289	1.08910e-05
1.07340e+03	6.15125e-02	3.09699e-03	0.63400	5.32794	1.08910e-05
1.07377e+03	6.15224e-02	3.29549e-03	5.93208	1.81762	1.08910e-05
1.07414e+03	6.15250e-02	3.15663e-03	4.74118	4.77520	1.08910e-05
1.07451e+03	6.15060e-02	3.35611e-03	3.65981	1.32132	1.08910e-05
1.07488e+03	6.14949e-02	3.28685e-03	2.47799	4.22923	1.08910e-05
1.07525e+03	6.15353e-02	3.36951e-03	1.12157	1.00846	1.08910e-05
1.07562e+03	6.15116e-02	3.09204e-03	0.22046	3.59720	1.08910e-05
1.07599e+03	6.15127e-02	3.02322e-03	5.40009	0.08296	1.08910e-05
1.07636e+03	6.15366e-02	3.09880e-03	4.54408	2.58624	1.08910e-05
1.07673e+03	6.15005e-02	3.25211e-03	3.27588	5.48007	1.08910e-05
1.07710e+03	6.15540e-02	2.95118e-03	1.97397	2.10417	1.08910e-05
1.07747e+03	6.15132e-02	2.98343e-03	1.23299	4.43220	1.08910e-05
1.07784e+03	6.15265e-02	3.34200e-03	0.16559	0.78129	1.08910e-05
1.07821e+03	6.15519e-02	3.61817e-03	5.71106	3.06534	1.08910e-05
1.07858e+03	6.15337e-02	3.04801e-03	4.64465	5.65108	1.08910e-05
1.07895e+03	6.14993e-02	3.44735e-03	3.68450	1.83447	1.08910e-05
1.07932e+03	6.15222e-02	3.04112e-03	2.59051	4.41267	1.08910e-05
1.07969e+03	6.15417e-02	3.13546e-03	1.50560	0.67948	1.08910e-05
1.08006e+03	6.15264e-02	3.31756e-03	0.82369	2.80696	1.08910e-05
1.08043e+03	6.15398e-02	3.52936e-03	6.16584	5.17272	1.08910e-05
1.08080e+03	6.15460e-02	3.51384e-03	5.51943	0.94155	1.08910e-05
1.08117e+03	6.15299e-02	2.96103e-03	4.54866	3.29638	1.08910e-05
1.08154e+03	6.14966e-02	3.46844e-03	3.70597	5.50493	1.08910e-05
1.08191e+03	6.15377e-02	2.71420e-03	2.77755	1.49424	1.08910e-05
1.08228e+03	6.15222e-02	3.35372e-03	1.85073	3.74462	1.08910e-05
1.08265e+03	6.15230e-02	3.01937e-03	1.15396	5.74745	1.08910e-05
1.08302e+03	6.15575e-02	3.77678e-03	0.28860	1.61325	1.08910e-05
1.08339e+03	6.15241e-02	3.24864e-03	6.03940	3.41058	1.08910e-05
1.08376e+03	6.15228e-02	3.27821e-03	5.18278	5.51148	1.08910e-05
1.08413e+03	6.15497e-02	3.19810e-03	4.71183	0.91850	1.08910e-05
1.08450e+03	6.15045e-02	3.14200e-03	3.67245	3.16124	1.08910e-05
1.08487e+03	6.14908e-02	3.49890e-03	3.00696	5.01104	1.08910e-05
1.08524e+03	6.15071e-02	3.11402e-03	2.38774	0.51173	1.08910e-05
1.08561e+03	6.15536e-02	3.21336e-03	1.39330	2.64964	1.08910e-05
1.08598e+03	6.15494e-02	3.41849e-03	0.90227	4.26547	1.08910e-05
1.08635e+03	6.15527e-02	3.70355e-03	0.27220	5.99899	1.08910e-05
1.08672e+03	6.15395e-02	3.46849e-03	6.16554	1.19011	1.08910e-05
1.08709e+03	6.15202e-02	3.04258e-03	5.45103	2.96810	1.08910e-05
1.08746e+03	6.15208e-02	3.09285e-03	4.96006	4.50390	1.08910e-05
1.08783e+03	6.14916e-02	3.21441e-03	4.14883	0.05548	1.08910e-05
1.08820e+03	6.14995e-02	3.39972e-03	3.75605	1.45312	1.08910e-05
1.08857e+03	6.14937e-02	3.39704e-03	3.16300	3.02963	1.08910e-05
1.08894e+03	6.15174e-02	3.17985e-03	2.53351	4.62251	1.08910e-05
1.08931e+03	6.15256e-02	3.05517e-03	2.06453	6.03040	1.08910e-05
1.08968e+03	6.15592e-02	3.30815e-03	1.32289	1.41233	1.08910e-05
1.09005e+03	6.15391e-02	3.15201e-03	1.03074	2.60958	1.08910e-05
1.09042e+03	6.15306e-02	3.23154e-03	0.50034	4.02362	1.08910e-05
1.09079e+03	6.15138e-02	3.05879e-03	0.24516	5.14326	1.08910e-05
1.09116e+03	6.15351e-02	3.38165e-03	6.05212	0.17959	1.08910e-05
1.09153e+03	6.15541e-02	3.66332e-03	5.79616	1.26052	1.08910e-05
1.09191e+03	6.15146e-02	3.16166e-03	5.20423	2.65606	1.08910e-05
1.09228e+03	6.15262e-02	3.07858e-03	5.00759	3.63713	1.08910e-05
1.09265e+03	6.15338e-02	2.95896e-03	4.56770	4.84076	1.08910e-05
1.09302e+03	6.15242e-02	3.19955e-03	4.27503	5.87871	1.08910e-05
1.09339e+03	6.15191e-02	2.97230e-03	3.78063	0.81328	1.08910e-05
1.09376e+03	6.15243e-02	3.11840e-03	3.61415	1.68520	1.08910e-05
1.09413e+03	6.14953e-02	3.38512e-03	3.16755	2.81546	1.08910e-05
1.09450e+03	6.15097e-02	3.22168e-03	2.83982	3.80174	1.08910e-05
1.09487e+03	6.15118e-02	3.22036e-03	2.56346	4.72256	1.08910e-05
1.09524e+03	6.15485e-02	2.87872e-03	2.11845	5.79199	1.08910e-05
1.09561e+03	6.15253e-02	3.07661e-03	2.04405	0.18829	1.08910e-05
1.09598e+03	6.15229e-02	3.17750e-03	1.73981	1.07677	1.08910e-05
1.09635e+03	6.15377e-02	3.17951e-03	1.54926	1.83263	1.08910e-05
1.09672e+03	6.15482e-02	3.42106e-03	1.22906	2.69706	1.08910e-05
1.09709e+03	6.15116e-02	2.95387e-03	1.29581	3.15650	1.08910e-05
1.09746e+03	6.15490e-02	3.49153e-03	0.90251	4.05387	1.08910e-05
1.09783e+03	6.15468e-02	3.43387e-03	0.87311	4.56909	1.08910e-05
1.09820e+03	6.15144e-02	3.08546e-03	0.73423	5.17287	1.08910e-05
1.09857e+03	6.15274e-02	3.21054e-03	0.68920	5.66387	1.08910e-05
1.09894e+03	6.15516e-02	3.51216e-03	0.38920	0.10599	1.08910e-05
1.09931e+03	6.15367e-02	3.36960e-03	0.49680	0.40415	1.08910e-05
1.09968e+03	6.15617e-02	3.76183e-03	0.28957	0.99088	1.08910e-05
1.10005e+03	6.15238e-02	3.20671e-03	0.41024	1.23655	1.08910e-05
1.10042e+03	6.15462e-02	3.54781e-03	0.24357	1.74854	1.08910e-05
1.10079e+03	6.15169e-02	3.08528e-03	0.34718	1.97175	1.08910e-05
1.10116e+03	6.15400e-02	3.44799e-03	0.21844	2.40599	1.08910e-05
1.10153e+03	6.15168e-02	3.07916e-03	0.34291	2.56859	1.08910e-05
1.10190e+03	6.15451e-02	3.52467e-03	0.23856	2.93868	1.08910e-05
1.10227e+03	6.15229e-02	3.18164e-03	0.40110	3.02340	1.08910e-05
1.10264e+03	6.15607e-02	3.73862e-03	0.28364	3.36708	1.08910e-05
1.10301e+03	6.15364e-02	3.35882e-03	0.48094	3.37724	1.08910e-05
1.10338e+03	6.15580e-02	3.60348e-03	0.36203	3.68304	1.08910e-05
1.10375e+03	6.15307e-02	3.22641e-03	0.64875	3.56379	1.08910e-05
1.10412e+03	6.15169e-02	3.05321e-03	0.67946	3.67997	1.08910e-05
1.10449e+03	6.15428e-02	3.39693e-03	0.86064	3.62654	1.08910e-05
1.10486e+03	6.15471e-02	3.48844e-03	0.87555	3.71300	1.08910e-05
1.10523e+03	6.15258e-02	2.97871e-03	1.17542	3.50218	1.08910e-05
1.10560e+03	6.15444e-02	3.37641e-03	1.19740	3.54702	1.08910e-05
1.10597e+03	6.15331e-02	3.23909e-03	1.52271	3.27045	1.08910e-05
1.10634e+03	6.15364e-02	3.09470e-03	1.61825	3.20309	1.08910e-05
1.10671e+03	6.15223e-02	3.11378e-03	1.99865	2.83166	1.08910e-05
1.10708e+03	6.15608e-02	2.91556e-03	1.97375	2.84474	1.08910e-05
1.10745e+03	6.15021e-02	3.33278e-03	2.53952	2.24849	1.08910e-05
1.10782e+03	6.15223e-02	3.09054e-03	2.71380	2.02316	1.08910e-05
1.10819e+03	6.14999e-02	3.34573e-03	3.10856	1.55842	1.08910e-05
1.10856e+03	6.15405e-02	2.83137e-03	3.48198	1.09481	1.08910e-05
1.10893e+03	6.15038e-02	3.21403e-03	3.62511	0.84078	1.08910e-05
1.10930e+03	6.15341e-02	3.12718e-03	4.19363	0.14327	1.08910e-05
1.10967e+03	6.15170e-02	2.94730e-03	4.33704	6.13213	1.08910e-05
1.11004e+03	6.15203e-02	3.20581e-03	4.82755	5.47311	1.08910e-05
1.11041e+03	6.15406e-02	3.30585e-03	5.16972	4.93541	1.08910e-05
1.11078e+03	6.15583e-02	3.56036e-03	5.69792	4.19844	1.08910e-05
1.11115e+03	6.15352e-02	3.30717e-03	5.88919	3.77785	1.08910e-05
1.11152e+03	6.15447e-02	3.43997e-03	0.05917	3.07691	1.08910e-05
1.11189e+03	6.15660e-02	3.71410e-03	0.32864	2.53832	1.08910e-05
1.11226e+03	6.15527e-02	3.42057e-03	0.88083	1.69820	1.08910e-05
1.11263e+03	6.15517e-02	3.40302e-03	1.22769	1.04260	1.08910e-05
1.11300e+03	6.15213e-02	3.09036e-03	1.93714	0.00634	1.08910e-05
1.11337e+03	6.15324e-02	3.00492e-03	2.32589	5.55294	1.08910e-05
1.11374e+03	6.15195e-02	3.03684e-03	3.02004	4.49248	1.08910e-05
1.11411e+03	6.15245e-02	3.17037e-03	3.63371	3.49241	1.08910e-05
1.11448e+03	6.15167e-02	3.21853e-03	4.06203	2.65690	1.08910e-05
1.11485e+03	6.15390e-02	3.33435e-03	4.79092	1.50230	1.08910e-05
1.11522e+03	6.15277e-02	3.22291e-03	5.18637	0.65998	1.08910e-05
1.11559e+03	6.15393e-02	3.37174e-03	5.87713	5.78144	1.08910e-05
1.11596e+03	6.15327e-02	3.25049e-03	0.04009	4.84916	1.08910e-05
1.11633e+03	6.15302e-02	3.19731e-03	0.76271	3.62171	1.08910e-05
1.11670e+03	6.15479e-02	3.37266e-03	1.20493	2.65370	1.08910e-05
1.11707e+03	6.15282e-02	3.07682e-03	2.02690	1.28779	1.08910e-05
1.11744e+03	6.15264e-02	3.07574e-03	2.64876	0.10122	1.08910e-05
1.11781e+03	6.15088e-02	3.23450e-03	3.42784	5.02187	1.08910e-05
1.11818e+03	6.15300e-02	3.17154e-03	4.27588	3.57074	1.08910e-05
